Epoch: 001, Train Acc: 0.0432, Test Acc: 0.0442, Train Acc Top5: 0.1946, Test Acc Top5: 0.1630
Epoch: 019, Train Acc: 0.3225, Test Acc: 0.1602, Train Acc Top5: 0.7333, Test Acc Top5: 0.5028
Epoch: 020, Train Acc: 0.3171, Test Acc: 0.1906, Train Acc Top5: 0.7441, Test Acc Top5: 0.4890
Epoch: 021, Train Acc: 0.3495, Test Acc: 0.1768, Train Acc Top5: 0.7387, Test Acc Top5: 0.5028
Epoch: 022, Train Acc: 0.3640, Test Acc: 0.1989, Train Acc Top5: 0.7459, Test Acc Top5: 0.5387
Epoch: 023, Train Acc: 0.3568, Test Acc: 0.1796, Train Acc Top5: 0.7640, Test Acc Top5: 0.5249
Epoch: 024, Train Acc: 0.3532, Test Acc: 0.1575, Train Acc Top5: 0.7604, Test Acc Top5: 0.5166
Epoch: 025, Train Acc: 0.3640, Test Acc: 0.1989, Train Acc Top5: 0.7784, Test Acc Top5: 0.5276
Epoch: 026, Train Acc: 0.3495, Test Acc: 0.1796, Train Acc Top5: 0.7820, Test Acc Top5: 0.5083
Epoch: 027, Train Acc: 0.3838, Test Acc: 0.2017, Train Acc Top5: 0.7802, Test Acc Top5: 0.5193
Epoch: 028, Train Acc: 0.3928, Test Acc: 0.1878, Train Acc Top5: 0.8108, Test Acc Top5: 0.5276
Epoch: 029, Train Acc: 0.3982, Test Acc: 0.1878, Train Acc Top5: 0.7874, Test Acc Top5: 0.5304
Epoch: 030, Train Acc: 0.3676, Test Acc: 0.1823, Train Acc Top5: 0.7586, Test Acc Top5: 0.4807
Epoch: 031, Train Acc: 0.4036, Test Acc: 0.1934, Train Acc Top5: 0.8000, Test Acc Top5: 0.5193
Epoch: 032, Train Acc: 0.3838, Test Acc: 0.1961, Train Acc Top5: 0.7856, Test Acc Top5: 0.5221
Epoch: 033, Train Acc: 0.4036, Test Acc: 0.1989, Train Acc Top5: 0.8144, Test Acc Top5: 0.5580
Epoch: 034, Train Acc: 0.4036, Test Acc: 0.2127, Train Acc Top5: 0.8054, Test Acc Top5: 0.5304
Epoch: 035, Train Acc: 0.4378, Test Acc: 0.2182, Train Acc Top5: 0.8288, Test Acc Top5: 0.5414
Epoch: 036, Train Acc: 0.4577, Test Acc: 0.2072, Train Acc Top5: 0.8288, Test Acc Top5: 0.5359
Epoch: 037, Train Acc: 0.4577, Test Acc: 0.2127, Train Acc Top5: 0.8378, Test Acc Top5: 0.5249
Epoch: 038, Train Acc: 0.4757, Test Acc: 0.2238, Train Acc Top5: 0.8486, Test Acc Top5: 0.5525
Epoch: 039, Train Acc: 0.4721, Test Acc: 0.2210, Train Acc Top5: 0.8541, Test Acc Top5: 0.5387
Epoch: 040, Train Acc: 0.4559, Test Acc: 0.2044, Train Acc Top5: 0.8432, Test Acc Top5: 0.5387
Epoch: 041, Train Acc: 0.4847, Test Acc: 0.2182, Train Acc Top5: 0.8541, Test Acc Top5: 0.5801
Epoch: 042, Train Acc: 0.4811, Test Acc: 0.2072, Train Acc Top5: 0.8360, Test Acc Top5: 0.5138
Epoch: 043, Train Acc: 0.4523, Test Acc: 0.2155, Train Acc Top5: 0.8486, Test Acc Top5: 0.5552
Epoch: 044, Train Acc: 0.4847, Test Acc: 0.2072, Train Acc Top5: 0.8450, Test Acc Top5: 0.5193
Epoch: 045, Train Acc: 0.4505, Test Acc: 0.1961, Train Acc Top5: 0.8252, Test Acc Top5: 0.5304
Epoch: 046, Train Acc: 0.4811, Test Acc: 0.2265, Train Acc Top5: 0.8595, Test Acc Top5: 0.5359
Epoch: 047, Train Acc: 0.5243, Test Acc: 0.2127, Train Acc Top5: 0.8811, Test Acc Top5: 0.5497
Epoch: 048, Train Acc: 0.4973, Test Acc: 0.2182, Train Acc Top5: 0.8703, Test Acc Top5: 0.5663
Epoch: 049, Train Acc: 0.5189, Test Acc: 0.2072, Train Acc Top5: 0.8901, Test Acc Top5: 0.5387
Epoch: 050, Train Acc: 0.5009, Test Acc: 0.2182, Train Acc Top5: 0.8703, Test Acc Top5: 0.5552
Epoch: 051, Train Acc: 0.5153, Test Acc: 0.2044, Train Acc Top5: 0.8613, Test Acc Top5: 0.5442
Epoch: 052, Train Acc: 0.5333, Test Acc: 0.2238, Train Acc Top5: 0.8739, Test Acc Top5: 0.5304
Epoch: 053, Train Acc: 0.5495, Test Acc: 0.2293, Train Acc Top5: 0.8793, Test Acc Top5: 0.5442
Epoch: 054, Train Acc: 0.5405, Test Acc: 0.2293, Train Acc Top5: 0.8775, Test Acc Top5: 0.5276
Epoch: 055, Train Acc: 0.5441, Test Acc: 0.2072, Train Acc Top5: 0.8973, Test Acc Top5: 0.5497
Epoch: 056, Train Acc: 0.5243, Test Acc: 0.1989, Train Acc Top5: 0.8595, Test Acc Top5: 0.5249
Epoch: 057, Train Acc: 0.5568, Test Acc: 0.2127, Train Acc Top5: 0.8901, Test Acc Top5: 0.5276
Epoch: 058, Train Acc: 0.5838, Test Acc: 0.2210, Train Acc Top5: 0.8991, Test Acc Top5: 0.5580
Epoch: 059, Train Acc: 0.5856, Test Acc: 0.2127, Train Acc Top5: 0.9027, Test Acc Top5: 0.5718
Epoch: 060, Train Acc: 0.5802, Test Acc: 0.2017, Train Acc Top5: 0.9009, Test Acc Top5: 0.5414
Epoch: 061, Train Acc: 0.6090, Test Acc: 0.2376, Train Acc Top5: 0.9081, Test Acc Top5: 0.5525
Epoch: 062, Train Acc: 0.5712, Test Acc: 0.2072, Train Acc Top5: 0.9009, Test Acc Top5: 0.5414
Epoch: 063, Train Acc: 0.5748, Test Acc: 0.2044, Train Acc Top5: 0.9027, Test Acc Top5: 0.5580
Epoch: 064, Train Acc: 0.5820, Test Acc: 0.2238, Train Acc Top5: 0.9099, Test Acc Top5: 0.5470
Epoch: 065, Train Acc: 0.6252, Test Acc: 0.2182, Train Acc Top5: 0.9171, Test Acc Top5: 0.5663
Epoch: 066, Train Acc: 0.6324, Test Acc: 0.2182, Train Acc Top5: 0.9081, Test Acc Top5: 0.5470
Epoch: 067, Train Acc: 0.6054, Test Acc: 0.2265, Train Acc Top5: 0.9063, Test Acc Top5: 0.5525
Epoch: 068, Train Acc: 0.6126, Test Acc: 0.2348, Train Acc Top5: 0.9153, Test Acc Top5: 0.5470
Epoch: 069, Train Acc: 0.6054, Test Acc: 0.2127, Train Acc Top5: 0.9171, Test Acc Top5: 0.5497
Epoch: 070, Train Acc: 0.6432, Test Acc: 0.2099, Train Acc Top5: 0.9315, Test Acc Top5: 0.5552
Epoch: 071, Train Acc: 0.6270, Test Acc: 0.2210, Train Acc Top5: 0.9279, Test Acc Top5: 0.5525
Epoch: 072, Train Acc: 0.6036, Test Acc: 0.2376, Train Acc Top5: 0.9279, Test Acc Top5: 0.5331
Epoch: 073, Train Acc: 0.6685, Test Acc: 0.2238, Train Acc Top5: 0.9351, Test Acc Top5: 0.5497
Epoch: 074, Train Acc: 0.6324, Test Acc: 0.2293, Train Acc Top5: 0.9315, Test Acc Top5: 0.5552
Epoch: 075, Train Acc: 0.6252, Test Acc: 0.2127, Train Acc Top5: 0.9243, Test Acc Top5: 0.5249
Epoch: 076, Train Acc: 0.6649, Test Acc: 0.2072, Train Acc Top5: 0.9315, Test Acc Top5: 0.5304
Epoch: 077, Train Acc: 0.6468, Test Acc: 0.2099, Train Acc Top5: 0.9297, Test Acc Top5: 0.5304
Epoch: 078, Train Acc: 0.6847, Test Acc: 0.2320, Train Acc Top5: 0.9315, Test Acc Top5: 0.5304
Epoch: 079, Train Acc: 0.6577, Test Acc: 0.2376, Train Acc Top5: 0.9315, Test Acc Top5: 0.5331
Epoch: 080, Train Acc: 0.6811, Test Acc: 0.2376, Train Acc Top5: 0.9369, Test Acc Top5: 0.5387
Epoch: 081, Train Acc: 0.6432, Test Acc: 0.2072, Train Acc Top5: 0.9387, Test Acc Top5: 0.5387
Epoch: 082, Train Acc: 0.6324, Test Acc: 0.2238, Train Acc Top5: 0.9369, Test Acc Top5: 0.5387
Epoch: 083, Train Acc: 0.6541, Test Acc: 0.2099, Train Acc Top5: 0.9423, Test Acc Top5: 0.5470
Epoch: 084, Train Acc: 0.6883, Test Acc: 0.2569, Train Acc Top5: 0.9495, Test Acc Top5: 0.5497
Epoch: 085, Train Acc: 0.6811, Test Acc: 0.2182, Train Acc Top5: 0.9495, Test Acc Top5: 0.5276
Epoch: 086, Train Acc: 0.7135, Test Acc: 0.2320, Train Acc Top5: 0.9532, Test Acc Top5: 0.5608
Epoch: 087, Train Acc: 0.6613, Test Acc: 0.2459, Train Acc Top5: 0.9423, Test Acc Top5: 0.5331
Epoch: 088, Train Acc: 0.6541, Test Acc: 0.2017, Train Acc Top5: 0.9568, Test Acc Top5: 0.5691
Epoch: 089, Train Acc: 0.6577, Test Acc: 0.2320, Train Acc Top5: 0.9477, Test Acc Top5: 0.5304
Epoch: 090, Train Acc: 0.6829, Test Acc: 0.2238, Train Acc Top5: 0.9550, Test Acc Top5: 0.5414
Epoch: 091, Train Acc: 0.6847, Test Acc: 0.2155, Train Acc Top5: 0.9568, Test Acc Top5: 0.5470
Epoch: 092, Train Acc: 0.6649, Test Acc: 0.2320, Train Acc Top5: 0.9532, Test Acc Top5: 0.5497
Epoch: 093, Train Acc: 0.7009, Test Acc: 0.2265, Train Acc Top5: 0.9495, Test Acc Top5: 0.5331
Epoch: 094, Train Acc: 0.7171, Test Acc: 0.2127, Train Acc Top5: 0.9640, Test Acc Top5: 0.5552
Epoch: 095, Train Acc: 0.6973, Test Acc: 0.2320, Train Acc Top5: 0.9604, Test Acc Top5: 0.5497
Epoch: 096, Train Acc: 0.7135, Test Acc: 0.2597, Train Acc Top5: 0.9622, Test Acc Top5: 0.5470
Epoch: 097, Train Acc: 0.7477, Test Acc: 0.2376, Train Acc Top5: 0.9676, Test Acc Top5: 0.5442
Epoch: 098, Train Acc: 0.7369, Test Acc: 0.2293, Train Acc Top5: 0.9712, Test Acc Top5: 0.5414
Epoch: 099, Train Acc: 0.7279, Test Acc: 0.2210, Train Acc Top5: 0.9586, Test Acc Top5: 0.5414
Epoch: 100, Train Acc: 0.7225, Test Acc: 0.2127, Train Acc Top5: 0.9568, Test Acc Top5: 0.5304
Epoch: 101, Train Acc: 0.7063, Test Acc: 0.2376, Train Acc Top5: 0.9568, Test Acc Top5: 0.5470
Epoch: 102, Train Acc: 0.7838, Test Acc: 0.2403, Train Acc Top5: 0.9748, Test Acc Top5: 0.5414
Epoch: 103, Train Acc: 0.7171, Test Acc: 0.2376, Train Acc Top5: 0.9604, Test Acc Top5: 0.5331
Epoch: 104, Train Acc: 0.7532, Test Acc: 0.2265, Train Acc Top5: 0.9658, Test Acc Top5: 0.5414
Epoch: 105, Train Acc: 0.7423, Test Acc: 0.2376, Train Acc Top5: 0.9568, Test Acc Top5: 0.5414
Epoch: 106, Train Acc: 0.7405, Test Acc: 0.2293, Train Acc Top5: 0.9568, Test Acc Top5: 0.5110
Epoch: 107, Train Acc: 0.7243, Test Acc: 0.2486, Train Acc Top5: 0.9586, Test Acc Top5: 0.5414
Epoch: 108, Train Acc: 0.7261, Test Acc: 0.2238, Train Acc Top5: 0.9640, Test Acc Top5: 0.5470
Epoch: 109, Train Acc: 0.7640, Test Acc: 0.2403, Train Acc Top5: 0.9640, Test Acc Top5: 0.5387
Epoch: 110, Train Acc: 0.7622, Test Acc: 0.2376, Train Acc Top5: 0.9694, Test Acc Top5: 0.5359
Epoch: 111, Train Acc: 0.7477, Test Acc: 0.2238, Train Acc Top5: 0.9730, Test Acc Top5: 0.5442
Epoch: 112, Train Acc: 0.7568, Test Acc: 0.2155, Train Acc Top5: 0.9658, Test Acc Top5: 0.5359
Epoch: 113, Train Acc: 0.7820, Test Acc: 0.2127, Train Acc Top5: 0.9730, Test Acc Top5: 0.5387
Epoch: 114, Train Acc: 0.7622, Test Acc: 0.2348, Train Acc Top5: 0.9694, Test Acc Top5: 0.5497
Epoch: 115, Train Acc: 0.7658, Test Acc: 0.2320, Train Acc Top5: 0.9712, Test Acc Top5: 0.5442
Epoch: 116, Train Acc: 0.7730, Test Acc: 0.2569, Train Acc Top5: 0.9748, Test Acc Top5: 0.5414
Epoch: 117, Train Acc: 0.7676, Test Acc: 0.2597, Train Acc Top5: 0.9694, Test Acc Top5: 0.5470
Epoch: 118, Train Acc: 0.7712, Test Acc: 0.2265, Train Acc Top5: 0.9766, Test Acc Top5: 0.5470
Epoch: 119, Train Acc: 0.8072, Test Acc: 0.2541, Train Acc Top5: 0.9802, Test Acc Top5: 0.5470
Epoch: 120, Train Acc: 0.8144, Test Acc: 0.2597, Train Acc Top5: 0.9730, Test Acc Top5: 0.5387
Epoch: 121, Train Acc: 0.7946, Test Acc: 0.2403, Train Acc Top5: 0.9694, Test Acc Top5: 0.5442
Epoch: 122, Train Acc: 0.8216, Test Acc: 0.2541, Train Acc Top5: 0.9820, Test Acc Top5: 0.5470
Epoch: 123, Train Acc: 0.7514, Test Acc: 0.2348, Train Acc Top5: 0.9748, Test Acc Top5: 0.5221
Epoch: 124, Train Acc: 0.7874, Test Acc: 0.2127, Train Acc Top5: 0.9802, Test Acc Top5: 0.5249
Epoch: 125, Train Acc: 0.8108, Test Acc: 0.2431, Train Acc Top5: 0.9784, Test Acc Top5: 0.5331
Epoch: 126, Train Acc: 0.8036, Test Acc: 0.2486, Train Acc Top5: 0.9748, Test Acc Top5: 0.5249
Epoch: 127, Train Acc: 0.7676, Test Acc: 0.2182, Train Acc Top5: 0.9730, Test Acc Top5: 0.5331
Epoch: 128, Train Acc: 0.8108, Test Acc: 0.2238, Train Acc Top5: 0.9784, Test Acc Top5: 0.5497
Epoch: 129, Train Acc: 0.8252, Test Acc: 0.2514, Train Acc Top5: 0.9748, Test Acc Top5: 0.5387
Epoch: 130, Train Acc: 0.8162, Test Acc: 0.2320, Train Acc Top5: 0.9802, Test Acc Top5: 0.5525
Epoch: 131, Train Acc: 0.8054, Test Acc: 0.2569, Train Acc Top5: 0.9676, Test Acc Top5: 0.5525
Epoch: 132, Train Acc: 0.8342, Test Acc: 0.2459, Train Acc Top5: 0.9874, Test Acc Top5: 0.5193
Epoch: 133, Train Acc: 0.8198, Test Acc: 0.2265, Train Acc Top5: 0.9820, Test Acc Top5: 0.5331
Epoch: 134, Train Acc: 0.8270, Test Acc: 0.2459, Train Acc Top5: 0.9802, Test Acc Top5: 0.5331
Epoch: 135, Train Acc: 0.8000, Test Acc: 0.2293, Train Acc Top5: 0.9802, Test Acc Top5: 0.5359
Epoch: 136, Train Acc: 0.8144, Test Acc: 0.2597, Train Acc Top5: 0.9748, Test Acc Top5: 0.5387
Epoch: 137, Train Acc: 0.8072, Test Acc: 0.2348, Train Acc Top5: 0.9856, Test Acc Top5: 0.5221
Epoch: 138, Train Acc: 0.8144, Test Acc: 0.2431, Train Acc Top5: 0.9856, Test Acc Top5: 0.5414
Epoch: 139, Train Acc: 0.8072, Test Acc: 0.2403, Train Acc Top5: 0.9748, Test Acc Top5: 0.5470
Epoch: 140, Train Acc: 0.8468, Test Acc: 0.2459, Train Acc Top5: 0.9838, Test Acc Top5: 0.5414
Epoch: 141, Train Acc: 0.8198, Test Acc: 0.2486, Train Acc Top5: 0.9820, Test Acc Top5: 0.5221
Epoch: 142, Train Acc: 0.8378, Test Acc: 0.2210, Train Acc Top5: 0.9874, Test Acc Top5: 0.5580
Epoch: 143, Train Acc: 0.8144, Test Acc: 0.2569, Train Acc Top5: 0.9838, Test Acc Top5: 0.5525
Epoch: 144, Train Acc: 0.8396, Test Acc: 0.2376, Train Acc Top5: 0.9820, Test Acc Top5: 0.5608
Epoch: 145, Train Acc: 0.8523, Test Acc: 0.2541, Train Acc Top5: 0.9838, Test Acc Top5: 0.5387
Epoch: 146, Train Acc: 0.8162, Test Acc: 0.2320, Train Acc Top5: 0.9820, Test Acc Top5: 0.5304
Epoch: 147, Train Acc: 0.8378, Test Acc: 0.2541, Train Acc Top5: 0.9838, Test Acc Top5: 0.5635
Epoch: 148, Train Acc: 0.8342, Test Acc: 0.2597, Train Acc Top5: 0.9838, Test Acc Top5: 0.5580
Epoch: 149, Train Acc: 0.8234, Test Acc: 0.2238, Train Acc Top5: 0.9820, Test Acc Top5: 0.5304
Epoch: 150, Train Acc: 0.8144, Test Acc: 0.2348, Train Acc Top5: 0.9856, Test Acc Top5: 0.5249
Epoch: 151, Train Acc: 0.8541, Test Acc: 0.2486, Train Acc Top5: 0.9820, Test Acc Top5: 0.5414
Epoch: 152, Train Acc: 0.8288, Test Acc: 0.2431, Train Acc Top5: 0.9874, Test Acc Top5: 0.5387
Epoch: 153, Train Acc: 0.8595, Test Acc: 0.2597, Train Acc Top5: 0.9892, Test Acc Top5: 0.5552
Epoch: 154, Train Acc: 0.8811, Test Acc: 0.2514, Train Acc Top5: 0.9910, Test Acc Top5: 0.5249
Epoch: 155, Train Acc: 0.8541, Test Acc: 0.2431, Train Acc Top5: 0.9856, Test Acc Top5: 0.5497
Epoch: 156, Train Acc: 0.8360, Test Acc: 0.2293, Train Acc Top5: 0.9838, Test Acc Top5: 0.5442
Epoch: 157, Train Acc: 0.8757, Test Acc: 0.2597, Train Acc Top5: 0.9892, Test Acc Top5: 0.5497
Epoch: 158, Train Acc: 0.8685, Test Acc: 0.2514, Train Acc Top5: 0.9892, Test Acc Top5: 0.5442
Epoch: 159, Train Acc: 0.8919, Test Acc: 0.2514, Train Acc Top5: 0.9874, Test Acc Top5: 0.5470
Epoch: 160, Train Acc: 0.8432, Test Acc: 0.2320, Train Acc Top5: 0.9820, Test Acc Top5: 0.5525
Epoch: 161, Train Acc: 0.8432, Test Acc: 0.2486, Train Acc Top5: 0.9928, Test Acc Top5: 0.5552
Epoch: 162, Train Acc: 0.8739, Test Acc: 0.2541, Train Acc Top5: 0.9856, Test Acc Top5: 0.5387
Epoch: 163, Train Acc: 0.8829, Test Acc: 0.2541, Train Acc Top5: 0.9874, Test Acc Top5: 0.5359
Epoch: 164, Train Acc: 0.8360, Test Acc: 0.2403, Train Acc Top5: 0.9928, Test Acc Top5: 0.5497
Epoch: 165, Train Acc: 0.8667, Test Acc: 0.2459, Train Acc Top5: 0.9856, Test Acc Top5: 0.5580
Epoch: 166, Train Acc: 0.8631, Test Acc: 0.2541, Train Acc Top5: 0.9874, Test Acc Top5: 0.5249
Epoch: 167, Train Acc: 0.8306, Test Acc: 0.2459, Train Acc Top5: 0.9856, Test Acc Top5: 0.5414
Epoch: 168, Train Acc: 0.8775, Test Acc: 0.2320, Train Acc Top5: 0.9928, Test Acc Top5: 0.5387
Epoch: 169, Train Acc: 0.8757, Test Acc: 0.2652, Train Acc Top5: 0.9856, Test Acc Top5: 0.5525
Epoch: 170, Train Acc: 0.8793, Test Acc: 0.2514, Train Acc Top5: 0.9928, Test Acc Top5: 0.5552
Epoch: 171, Train Acc: 0.8865, Test Acc: 0.2597, Train Acc Top5: 0.9856, Test Acc Top5: 0.5580
Epoch: 172, Train Acc: 0.8775, Test Acc: 0.2514, Train Acc Top5: 0.9874, Test Acc Top5: 0.5470
Epoch: 173, Train Acc: 0.8721, Test Acc: 0.2541, Train Acc Top5: 0.9928, Test Acc Top5: 0.5552
Epoch: 174, Train Acc: 0.8577, Test Acc: 0.2486, Train Acc Top5: 0.9910, Test Acc Top5: 0.5442
Epoch: 175, Train Acc: 0.8739, Test Acc: 0.2320, Train Acc Top5: 0.9910, Test Acc Top5: 0.5635
Epoch: 176, Train Acc: 0.8955, Test Acc: 0.2486, Train Acc Top5: 0.9892, Test Acc Top5: 0.5470
Epoch: 177, Train Acc: 0.8757, Test Acc: 0.2569, Train Acc Top5: 0.9928, Test Acc Top5: 0.5497
Epoch: 178, Train Acc: 0.8901, Test Acc: 0.2431, Train Acc Top5: 0.9928, Test Acc Top5: 0.5691
Epoch: 179, Train Acc: 0.8324, Test Acc: 0.2541, Train Acc Top5: 0.9874, Test Acc Top5: 0.5359
Epoch: 180, Train Acc: 0.8667, Test Acc: 0.2265, Train Acc Top5: 0.9820, Test Acc Top5: 0.5497
Epoch: 181, Train Acc: 0.8757, Test Acc: 0.2431, Train Acc Top5: 0.9856, Test Acc Top5: 0.5110
Epoch: 182, Train Acc: 0.9009, Test Acc: 0.2680, Train Acc Top5: 0.9946, Test Acc Top5: 0.5580
Epoch: 183, Train Acc: 0.8883, Test Acc: 0.2624, Train Acc Top5: 0.9910, Test Acc Top5: 0.5414
Epoch: 184, Train Acc: 0.9063, Test Acc: 0.2486, Train Acc Top5: 0.9928, Test Acc Top5: 0.5525
Epoch: 185, Train Acc: 0.9009, Test Acc: 0.2486, Train Acc Top5: 0.9910, Test Acc Top5: 0.5304
Epoch: 186, Train Acc: 0.9063, Test Acc: 0.2541, Train Acc Top5: 0.9928, Test Acc Top5: 0.5359
Epoch: 187, Train Acc: 0.9027, Test Acc: 0.2265, Train Acc Top5: 0.9946, Test Acc Top5: 0.5497
Epoch: 188, Train Acc: 0.9099, Test Acc: 0.2459, Train Acc Top5: 0.9964, Test Acc Top5: 0.5304
Epoch: 189, Train Acc: 0.8937, Test Acc: 0.2376, Train Acc Top5: 0.9928, Test Acc Top5: 0.5442
Epoch: 190, Train Acc: 0.8829, Test Acc: 0.2597, Train Acc Top5: 0.9874, Test Acc Top5: 0.5442
Epoch: 191, Train Acc: 0.8595, Test Acc: 0.2403, Train Acc Top5: 0.9946, Test Acc Top5: 0.5387
Epoch: 192, Train Acc: 0.9207, Test Acc: 0.2431, Train Acc Top5: 0.9910, Test Acc Top5: 0.5470
Epoch: 193, Train Acc: 0.8883, Test Acc: 0.2541, Train Acc Top5: 0.9910, Test Acc Top5: 0.5359
Epoch: 194, Train Acc: 0.9009, Test Acc: 0.2514, Train Acc Top5: 0.9946, Test Acc Top5: 0.5414
Epoch: 195, Train Acc: 0.8919, Test Acc: 0.2459, Train Acc Top5: 0.9928, Test Acc Top5: 0.5138
Epoch: 196, Train Acc: 0.9027, Test Acc: 0.2707, Train Acc Top5: 0.9928, Test Acc Top5: 0.5635
Epoch: 197, Train Acc: 0.9171, Test Acc: 0.2707, Train Acc Top5: 0.9964, Test Acc Top5: 0.5221
Epoch: 198, Train Acc: 0.9027, Test Acc: 0.2486, Train Acc Top5: 0.9946, Test Acc Top5: 0.5276
Epoch: 199, Train Acc: 0.8973, Test Acc: 0.2431, Train Acc Top5: 0.9910, Test Acc Top5: 0.5525
Epoch: 200, Train Acc: 0.9063, Test Acc: 0.2459, Train Acc Top5: 0.9928, Test Acc Top5: 0.5470
