Epoch: 001, Train Acc: 0.0559, Test Acc: 0.0552, Train Acc Top5: 0.1964, Test Acc Top5: 0.2044
Epoch: 002, Train Acc: 0.0739, Test Acc: 0.0829, Train Acc Top5: 0.2847, Test Acc Top5: 0.2790
Epoch: 003, Train Acc: 0.1063, Test Acc: 0.0967, Train Acc Top5: 0.3550, Test Acc Top5: 0.3066
Epoch: 004, Train Acc: 0.1333, Test Acc: 0.1022, Train Acc Top5: 0.4306, Test Acc Top5: 0.3619
Epoch: 005, Train Acc: 0.1532, Test Acc: 0.1077, Train Acc Top5: 0.4847, Test Acc Top5: 0.4309
Epoch: 006, Train Acc: 0.1874, Test Acc: 0.0939, Train Acc Top5: 0.5171, Test Acc Top5: 0.4420
Epoch: 007, Train Acc: 0.1856, Test Acc: 0.1022, Train Acc Top5: 0.5207, Test Acc Top5: 0.4337
Epoch: 008, Train Acc: 0.1982, Test Acc: 0.1381, Train Acc Top5: 0.5568, Test Acc Top5: 0.4724
Epoch: 009, Train Acc: 0.2144, Test Acc: 0.1409, Train Acc Top5: 0.6072, Test Acc Top5: 0.4834
