Epoch: 001, Train Acc: 0.0829, Test Acc: 0.0829, Train Acc Top5: 0.2865, Test Acc Top5: 0.2707
Epoch: 017, Train Acc: 0.3748, Test Acc: 0.2265, Train Acc Top5: 0.7748, Test Acc Top5: 0.6215
Epoch: 018, Train Acc: 0.3604, Test Acc: 0.2017, Train Acc Top5: 0.7495, Test Acc Top5: 0.6022
Epoch: 019, Train Acc: 0.3784, Test Acc: 0.2459, Train Acc Top5: 0.7550, Test Acc Top5: 0.5829
Epoch: 020, Train Acc: 0.3748, Test Acc: 0.2155, Train Acc Top5: 0.7838, Test Acc Top5: 0.6105
Epoch: 021, Train Acc: 0.3748, Test Acc: 0.2431, Train Acc Top5: 0.7820, Test Acc Top5: 0.6050
Epoch: 022, Train Acc: 0.3315, Test Acc: 0.2044, Train Acc Top5: 0.7712, Test Acc Top5: 0.5691
Epoch: 023, Train Acc: 0.3946, Test Acc: 0.2099, Train Acc Top5: 0.7874, Test Acc Top5: 0.5829
Epoch: 024, Train Acc: 0.3982, Test Acc: 0.2486, Train Acc Top5: 0.7856, Test Acc Top5: 0.6022
Epoch: 025, Train Acc: 0.3838, Test Acc: 0.2293, Train Acc Top5: 0.8126, Test Acc Top5: 0.6188
Epoch: 026, Train Acc: 0.4234, Test Acc: 0.2210, Train Acc Top5: 0.8180, Test Acc Top5: 0.6050
Epoch: 027, Train Acc: 0.4324, Test Acc: 0.2320, Train Acc Top5: 0.8198, Test Acc Top5: 0.6050
Epoch: 028, Train Acc: 0.3910, Test Acc: 0.2017, Train Acc Top5: 0.8108, Test Acc Top5: 0.6133
Epoch: 029, Train Acc: 0.4126, Test Acc: 0.2680, Train Acc Top5: 0.8162, Test Acc Top5: 0.6133
Epoch: 030, Train Acc: 0.4054, Test Acc: 0.2348, Train Acc Top5: 0.7892, Test Acc Top5: 0.5912
Epoch: 031, Train Acc: 0.4739, Test Acc: 0.2707, Train Acc Top5: 0.8468, Test Acc Top5: 0.6105
Epoch: 032, Train Acc: 0.4486, Test Acc: 0.2541, Train Acc Top5: 0.8450, Test Acc Top5: 0.6160
Epoch: 033, Train Acc: 0.4793, Test Acc: 0.2403, Train Acc Top5: 0.8486, Test Acc Top5: 0.6381
Epoch: 034, Train Acc: 0.4360, Test Acc: 0.2293, Train Acc Top5: 0.8288, Test Acc Top5: 0.6160
Epoch: 035, Train Acc: 0.4360, Test Acc: 0.2210, Train Acc Top5: 0.8414, Test Acc Top5: 0.6243
Epoch: 036, Train Acc: 0.4865, Test Acc: 0.2707, Train Acc Top5: 0.8486, Test Acc Top5: 0.6271
Epoch: 037, Train Acc: 0.4505, Test Acc: 0.2597, Train Acc Top5: 0.8541, Test Acc Top5: 0.6160
Epoch: 038, Train Acc: 0.4901, Test Acc: 0.2569, Train Acc Top5: 0.8649, Test Acc Top5: 0.6243
Epoch: 039, Train Acc: 0.4270, Test Acc: 0.2486, Train Acc Top5: 0.8468, Test Acc Top5: 0.6188
Epoch: 040, Train Acc: 0.5315, Test Acc: 0.2652, Train Acc Top5: 0.8667, Test Acc Top5: 0.6105
Epoch: 041, Train Acc: 0.5045, Test Acc: 0.2459, Train Acc Top5: 0.8667, Test Acc Top5: 0.6243
Epoch: 042, Train Acc: 0.4775, Test Acc: 0.2597, Train Acc Top5: 0.8450, Test Acc Top5: 0.6243
Epoch: 043, Train Acc: 0.5099, Test Acc: 0.2320, Train Acc Top5: 0.8739, Test Acc Top5: 0.6160
Epoch: 044, Train Acc: 0.4991, Test Acc: 0.2486, Train Acc Top5: 0.8811, Test Acc Top5: 0.6492
Epoch: 045, Train Acc: 0.5207, Test Acc: 0.2928, Train Acc Top5: 0.8811, Test Acc Top5: 0.6409
Epoch: 046, Train Acc: 0.5514, Test Acc: 0.2762, Train Acc Top5: 0.8883, Test Acc Top5: 0.6354
Epoch: 047, Train Acc: 0.5369, Test Acc: 0.2597, Train Acc Top5: 0.8901, Test Acc Top5: 0.6215
Epoch: 048, Train Acc: 0.5243, Test Acc: 0.2541, Train Acc Top5: 0.8775, Test Acc Top5: 0.6298
Epoch: 049, Train Acc: 0.5441, Test Acc: 0.2597, Train Acc Top5: 0.8703, Test Acc Top5: 0.6519
Epoch: 050, Train Acc: 0.5171, Test Acc: 0.2624, Train Acc Top5: 0.8937, Test Acc Top5: 0.6409
Epoch: 051, Train Acc: 0.5189, Test Acc: 0.2707, Train Acc Top5: 0.8685, Test Acc Top5: 0.6050
Epoch: 052, Train Acc: 0.5045, Test Acc: 0.2486, Train Acc Top5: 0.8739, Test Acc Top5: 0.6133
Epoch: 053, Train Acc: 0.5351, Test Acc: 0.2541, Train Acc Top5: 0.8919, Test Acc Top5: 0.6298
Epoch: 054, Train Acc: 0.5640, Test Acc: 0.2873, Train Acc Top5: 0.8847, Test Acc Top5: 0.6243
Epoch: 055, Train Acc: 0.5568, Test Acc: 0.2624, Train Acc Top5: 0.8937, Test Acc Top5: 0.6354
Epoch: 056, Train Acc: 0.5604, Test Acc: 0.2928, Train Acc Top5: 0.8973, Test Acc Top5: 0.6215
Epoch: 057, Train Acc: 0.5676, Test Acc: 0.2735, Train Acc Top5: 0.9099, Test Acc Top5: 0.6354
Epoch: 058, Train Acc: 0.6036, Test Acc: 0.2707, Train Acc Top5: 0.9153, Test Acc Top5: 0.6298
Epoch: 059, Train Acc: 0.5748, Test Acc: 0.2735, Train Acc Top5: 0.9135, Test Acc Top5: 0.6409
Epoch: 060, Train Acc: 0.5730, Test Acc: 0.2790, Train Acc Top5: 0.9189, Test Acc Top5: 0.6492
Epoch: 061, Train Acc: 0.5856, Test Acc: 0.2790, Train Acc Top5: 0.9117, Test Acc Top5: 0.6105
Epoch: 062, Train Acc: 0.5802, Test Acc: 0.2818, Train Acc Top5: 0.9171, Test Acc Top5: 0.6326
Epoch: 063, Train Acc: 0.6162, Test Acc: 0.2790, Train Acc Top5: 0.9063, Test Acc Top5: 0.6464
Epoch: 064, Train Acc: 0.5766, Test Acc: 0.2514, Train Acc Top5: 0.8973, Test Acc Top5: 0.6243
Epoch: 065, Train Acc: 0.6144, Test Acc: 0.2790, Train Acc Top5: 0.9297, Test Acc Top5: 0.6326
Epoch: 066, Train Acc: 0.6198, Test Acc: 0.2928, Train Acc Top5: 0.9261, Test Acc Top5: 0.6105
Epoch: 067, Train Acc: 0.6324, Test Acc: 0.2735, Train Acc Top5: 0.9297, Test Acc Top5: 0.6133
Epoch: 068, Train Acc: 0.6090, Test Acc: 0.2680, Train Acc Top5: 0.9297, Test Acc Top5: 0.6326
Epoch: 069, Train Acc: 0.6360, Test Acc: 0.2762, Train Acc Top5: 0.9351, Test Acc Top5: 0.6354
Epoch: 070, Train Acc: 0.6631, Test Acc: 0.3094, Train Acc Top5: 0.9405, Test Acc Top5: 0.6354
Epoch: 071, Train Acc: 0.6360, Test Acc: 0.2845, Train Acc Top5: 0.9387, Test Acc Top5: 0.6298
Epoch: 072, Train Acc: 0.6324, Test Acc: 0.2818, Train Acc Top5: 0.9369, Test Acc Top5: 0.6243
Epoch: 073, Train Acc: 0.6450, Test Acc: 0.2928, Train Acc Top5: 0.9423, Test Acc Top5: 0.6298
Epoch: 074, Train Acc: 0.6324, Test Acc: 0.2680, Train Acc Top5: 0.9333, Test Acc Top5: 0.6188
Epoch: 075, Train Acc: 0.6252, Test Acc: 0.2845, Train Acc Top5: 0.9441, Test Acc Top5: 0.6354
Epoch: 076, Train Acc: 0.6468, Test Acc: 0.2873, Train Acc Top5: 0.9315, Test Acc Top5: 0.6298
Epoch: 077, Train Acc: 0.6252, Test Acc: 0.2624, Train Acc Top5: 0.9333, Test Acc Top5: 0.6271
Epoch: 078, Train Acc: 0.6162, Test Acc: 0.2762, Train Acc Top5: 0.9423, Test Acc Top5: 0.6188
Epoch: 079, Train Acc: 0.6342, Test Acc: 0.2652, Train Acc Top5: 0.9315, Test Acc Top5: 0.6160
Epoch: 080, Train Acc: 0.6432, Test Acc: 0.2762, Train Acc Top5: 0.9477, Test Acc Top5: 0.6409
Epoch: 081, Train Acc: 0.6144, Test Acc: 0.2762, Train Acc Top5: 0.9369, Test Acc Top5: 0.6492
Epoch: 082, Train Acc: 0.6450, Test Acc: 0.2956, Train Acc Top5: 0.9568, Test Acc Top5: 0.6326
Epoch: 083, Train Acc: 0.6541, Test Acc: 0.2707, Train Acc Top5: 0.9441, Test Acc Top5: 0.6298
Epoch: 084, Train Acc: 0.6631, Test Acc: 0.2569, Train Acc Top5: 0.9351, Test Acc Top5: 0.6436
Epoch: 085, Train Acc: 0.6505, Test Acc: 0.2818, Train Acc Top5: 0.9369, Test Acc Top5: 0.6354
Epoch: 086, Train Acc: 0.6793, Test Acc: 0.2901, Train Acc Top5: 0.9514, Test Acc Top5: 0.6492
Epoch: 087, Train Acc: 0.6667, Test Acc: 0.2541, Train Acc Top5: 0.9405, Test Acc Top5: 0.6409
Epoch: 088, Train Acc: 0.6883, Test Acc: 0.3039, Train Acc Top5: 0.9459, Test Acc Top5: 0.6436
Epoch: 089, Train Acc: 0.6883, Test Acc: 0.2845, Train Acc Top5: 0.9604, Test Acc Top5: 0.6436
Epoch: 090, Train Acc: 0.7099, Test Acc: 0.3011, Train Acc Top5: 0.9622, Test Acc Top5: 0.6547
Epoch: 091, Train Acc: 0.7063, Test Acc: 0.3066, Train Acc Top5: 0.9586, Test Acc Top5: 0.6409
Epoch: 092, Train Acc: 0.6667, Test Acc: 0.2983, Train Acc Top5: 0.9495, Test Acc Top5: 0.6381
Epoch: 093, Train Acc: 0.7153, Test Acc: 0.2735, Train Acc Top5: 0.9477, Test Acc Top5: 0.6188
Epoch: 094, Train Acc: 0.7045, Test Acc: 0.2790, Train Acc Top5: 0.9495, Test Acc Top5: 0.6436
Epoch: 095, Train Acc: 0.7063, Test Acc: 0.3011, Train Acc Top5: 0.9658, Test Acc Top5: 0.6436
Epoch: 096, Train Acc: 0.7153, Test Acc: 0.2735, Train Acc Top5: 0.9604, Test Acc Top5: 0.6409
Epoch: 097, Train Acc: 0.7207, Test Acc: 0.3011, Train Acc Top5: 0.9622, Test Acc Top5: 0.6354
Epoch: 098, Train Acc: 0.7243, Test Acc: 0.2845, Train Acc Top5: 0.9676, Test Acc Top5: 0.6381
Epoch: 099, Train Acc: 0.7514, Test Acc: 0.2845, Train Acc Top5: 0.9640, Test Acc Top5: 0.6381
Epoch: 100, Train Acc: 0.7171, Test Acc: 0.2845, Train Acc Top5: 0.9622, Test Acc Top5: 0.6436
Epoch: 101, Train Acc: 0.7495, Test Acc: 0.2901, Train Acc Top5: 0.9640, Test Acc Top5: 0.6492
Epoch: 102, Train Acc: 0.7135, Test Acc: 0.2956, Train Acc Top5: 0.9477, Test Acc Top5: 0.6492
Epoch: 103, Train Acc: 0.7189, Test Acc: 0.2707, Train Acc Top5: 0.9640, Test Acc Top5: 0.6215
Epoch: 104, Train Acc: 0.7441, Test Acc: 0.2873, Train Acc Top5: 0.9730, Test Acc Top5: 0.6492
Epoch: 105, Train Acc: 0.6991, Test Acc: 0.2707, Train Acc Top5: 0.9568, Test Acc Top5: 0.6215
Epoch: 106, Train Acc: 0.7568, Test Acc: 0.2735, Train Acc Top5: 0.9604, Test Acc Top5: 0.6381
Epoch: 107, Train Acc: 0.7514, Test Acc: 0.2680, Train Acc Top5: 0.9712, Test Acc Top5: 0.6271
Epoch: 108, Train Acc: 0.7207, Test Acc: 0.2873, Train Acc Top5: 0.9766, Test Acc Top5: 0.6354
Epoch: 109, Train Acc: 0.7297, Test Acc: 0.2652, Train Acc Top5: 0.9495, Test Acc Top5: 0.6271
Epoch: 110, Train Acc: 0.7514, Test Acc: 0.2735, Train Acc Top5: 0.9784, Test Acc Top5: 0.6354
Epoch: 111, Train Acc: 0.6577, Test Acc: 0.2707, Train Acc Top5: 0.9532, Test Acc Top5: 0.6381
Epoch: 112, Train Acc: 0.7207, Test Acc: 0.2762, Train Acc Top5: 0.9586, Test Acc Top5: 0.6519
Epoch: 113, Train Acc: 0.7423, Test Acc: 0.2873, Train Acc Top5: 0.9622, Test Acc Top5: 0.6243
Epoch: 114, Train Acc: 0.7459, Test Acc: 0.2818, Train Acc Top5: 0.9784, Test Acc Top5: 0.6105
Epoch: 115, Train Acc: 0.7658, Test Acc: 0.3149, Train Acc Top5: 0.9748, Test Acc Top5: 0.6436
Epoch: 116, Train Acc: 0.7946, Test Acc: 0.2983, Train Acc Top5: 0.9658, Test Acc Top5: 0.6354
Epoch: 117, Train Acc: 0.7604, Test Acc: 0.3011, Train Acc Top5: 0.9712, Test Acc Top5: 0.6298
Epoch: 118, Train Acc: 0.7694, Test Acc: 0.3066, Train Acc Top5: 0.9784, Test Acc Top5: 0.6519
Epoch: 119, Train Acc: 0.7946, Test Acc: 0.2928, Train Acc Top5: 0.9802, Test Acc Top5: 0.6243
Epoch: 120, Train Acc: 0.7874, Test Acc: 0.3011, Train Acc Top5: 0.9766, Test Acc Top5: 0.6547
Epoch: 121, Train Acc: 0.7910, Test Acc: 0.3039, Train Acc Top5: 0.9802, Test Acc Top5: 0.6298
Epoch: 122, Train Acc: 0.7766, Test Acc: 0.2818, Train Acc Top5: 0.9712, Test Acc Top5: 0.6188
Epoch: 123, Train Acc: 0.7856, Test Acc: 0.2983, Train Acc Top5: 0.9748, Test Acc Top5: 0.6381
Epoch: 124, Train Acc: 0.7477, Test Acc: 0.3039, Train Acc Top5: 0.9766, Test Acc Top5: 0.6271
Epoch: 125, Train Acc: 0.7946, Test Acc: 0.2735, Train Acc Top5: 0.9820, Test Acc Top5: 0.6381
Epoch: 126, Train Acc: 0.7910, Test Acc: 0.2818, Train Acc Top5: 0.9712, Test Acc Top5: 0.6409
Epoch: 127, Train Acc: 0.7928, Test Acc: 0.2901, Train Acc Top5: 0.9766, Test Acc Top5: 0.6547
Epoch: 128, Train Acc: 0.7928, Test Acc: 0.2901, Train Acc Top5: 0.9820, Test Acc Top5: 0.6464
Epoch: 129, Train Acc: 0.7784, Test Acc: 0.2790, Train Acc Top5: 0.9784, Test Acc Top5: 0.6326
Epoch: 130, Train Acc: 0.8216, Test Acc: 0.3094, Train Acc Top5: 0.9838, Test Acc Top5: 0.6298
Epoch: 131, Train Acc: 0.7658, Test Acc: 0.2790, Train Acc Top5: 0.9766, Test Acc Top5: 0.6436
Epoch: 132, Train Acc: 0.7928, Test Acc: 0.3066, Train Acc Top5: 0.9820, Test Acc Top5: 0.6464
Epoch: 133, Train Acc: 0.8126, Test Acc: 0.2845, Train Acc Top5: 0.9892, Test Acc Top5: 0.6354
Epoch: 134, Train Acc: 0.8126, Test Acc: 0.3122, Train Acc Top5: 0.9820, Test Acc Top5: 0.6326
Epoch: 135, Train Acc: 0.8018, Test Acc: 0.2928, Train Acc Top5: 0.9802, Test Acc Top5: 0.6409
Epoch: 136, Train Acc: 0.8036, Test Acc: 0.2983, Train Acc Top5: 0.9874, Test Acc Top5: 0.6381
Epoch: 137, Train Acc: 0.7622, Test Acc: 0.2901, Train Acc Top5: 0.9694, Test Acc Top5: 0.6354
Epoch: 138, Train Acc: 0.8018, Test Acc: 0.2818, Train Acc Top5: 0.9820, Test Acc Top5: 0.6436
Epoch: 139, Train Acc: 0.7856, Test Acc: 0.2845, Train Acc Top5: 0.9730, Test Acc Top5: 0.6326
Epoch: 140, Train Acc: 0.7982, Test Acc: 0.3039, Train Acc Top5: 0.9820, Test Acc Top5: 0.6215
Epoch: 141, Train Acc: 0.8072, Test Acc: 0.2956, Train Acc Top5: 0.9910, Test Acc Top5: 0.6575
Epoch: 142, Train Acc: 0.8270, Test Acc: 0.3122, Train Acc Top5: 0.9856, Test Acc Top5: 0.6409
Epoch: 143, Train Acc: 0.8234, Test Acc: 0.2901, Train Acc Top5: 0.9856, Test Acc Top5: 0.6381
Epoch: 144, Train Acc: 0.8324, Test Acc: 0.3039, Train Acc Top5: 0.9820, Test Acc Top5: 0.6464
Epoch: 145, Train Acc: 0.8162, Test Acc: 0.2790, Train Acc Top5: 0.9856, Test Acc Top5: 0.6464
Epoch: 146, Train Acc: 0.8108, Test Acc: 0.2707, Train Acc Top5: 0.9892, Test Acc Top5: 0.6409
Epoch: 147, Train Acc: 0.8090, Test Acc: 0.2652, Train Acc Top5: 0.9766, Test Acc Top5: 0.6105
Epoch: 148, Train Acc: 0.8126, Test Acc: 0.2928, Train Acc Top5: 0.9892, Test Acc Top5: 0.6243
Epoch: 149, Train Acc: 0.8468, Test Acc: 0.2983, Train Acc Top5: 0.9910, Test Acc Top5: 0.6271
Epoch: 150, Train Acc: 0.8378, Test Acc: 0.2901, Train Acc Top5: 0.9874, Test Acc Top5: 0.6298
Epoch: 151, Train Acc: 0.7964, Test Acc: 0.2873, Train Acc Top5: 0.9874, Test Acc Top5: 0.6271
Epoch: 152, Train Acc: 0.8216, Test Acc: 0.2790, Train Acc Top5: 0.9892, Test Acc Top5: 0.6409
Epoch: 153, Train Acc: 0.8378, Test Acc: 0.2956, Train Acc Top5: 0.9946, Test Acc Top5: 0.6298
Epoch: 154, Train Acc: 0.8468, Test Acc: 0.3204, Train Acc Top5: 0.9928, Test Acc Top5: 0.6492
Epoch: 155, Train Acc: 0.8018, Test Acc: 0.3232, Train Acc Top5: 0.9838, Test Acc Top5: 0.6492
Epoch: 156, Train Acc: 0.8378, Test Acc: 0.3094, Train Acc Top5: 0.9838, Test Acc Top5: 0.6271
Epoch: 157, Train Acc: 0.8378, Test Acc: 0.3094, Train Acc Top5: 0.9946, Test Acc Top5: 0.6326
Epoch: 158, Train Acc: 0.8577, Test Acc: 0.3122, Train Acc Top5: 0.9856, Test Acc Top5: 0.6381
Epoch: 159, Train Acc: 0.8577, Test Acc: 0.2983, Train Acc Top5: 0.9910, Test Acc Top5: 0.6436
Epoch: 160, Train Acc: 0.8234, Test Acc: 0.3204, Train Acc Top5: 0.9928, Test Acc Top5: 0.6105
Epoch: 161, Train Acc: 0.8414, Test Acc: 0.2956, Train Acc Top5: 0.9892, Test Acc Top5: 0.6409
Epoch: 162, Train Acc: 0.8577, Test Acc: 0.3260, Train Acc Top5: 0.9928, Test Acc Top5: 0.6298
Epoch: 163, Train Acc: 0.8739, Test Acc: 0.3039, Train Acc Top5: 0.9892, Test Acc Top5: 0.6492
Epoch: 164, Train Acc: 0.8577, Test Acc: 0.3094, Train Acc Top5: 0.9874, Test Acc Top5: 0.6326
Epoch: 165, Train Acc: 0.8306, Test Acc: 0.2845, Train Acc Top5: 0.9892, Test Acc Top5: 0.6381
Epoch: 166, Train Acc: 0.8216, Test Acc: 0.2956, Train Acc Top5: 0.9892, Test Acc Top5: 0.6464
Epoch: 167, Train Acc: 0.8342, Test Acc: 0.2901, Train Acc Top5: 0.9910, Test Acc Top5: 0.6464
Epoch: 168, Train Acc: 0.8270, Test Acc: 0.3011, Train Acc Top5: 0.9874, Test Acc Top5: 0.6160
Epoch: 169, Train Acc: 0.8360, Test Acc: 0.2790, Train Acc Top5: 0.9874, Test Acc Top5: 0.6492
Epoch: 170, Train Acc: 0.8432, Test Acc: 0.2873, Train Acc Top5: 0.9964, Test Acc Top5: 0.6271
Epoch: 171, Train Acc: 0.8450, Test Acc: 0.3122, Train Acc Top5: 0.9856, Test Acc Top5: 0.6436
Epoch: 172, Train Acc: 0.8414, Test Acc: 0.3122, Train Acc Top5: 0.9928, Test Acc Top5: 0.6492
Epoch: 173, Train Acc: 0.8523, Test Acc: 0.3039, Train Acc Top5: 0.9928, Test Acc Top5: 0.6188
Epoch: 174, Train Acc: 0.8775, Test Acc: 0.3011, Train Acc Top5: 0.9928, Test Acc Top5: 0.6243
Epoch: 175, Train Acc: 0.8667, Test Acc: 0.3066, Train Acc Top5: 0.9892, Test Acc Top5: 0.6381
Epoch: 176, Train Acc: 0.8667, Test Acc: 0.3094, Train Acc Top5: 0.9964, Test Acc Top5: 0.6354
Epoch: 177, Train Acc: 0.8595, Test Acc: 0.3260, Train Acc Top5: 0.9910, Test Acc Top5: 0.6740
Epoch: 178, Train Acc: 0.8703, Test Acc: 0.2845, Train Acc Top5: 0.9964, Test Acc Top5: 0.6381
Epoch: 179, Train Acc: 0.8541, Test Acc: 0.3122, Train Acc Top5: 0.9928, Test Acc Top5: 0.6133
Epoch: 180, Train Acc: 0.8757, Test Acc: 0.3177, Train Acc Top5: 0.9928, Test Acc Top5: 0.6630
Epoch: 181, Train Acc: 0.8865, Test Acc: 0.3066, Train Acc Top5: 0.9946, Test Acc Top5: 0.6464
Epoch: 182, Train Acc: 0.8847, Test Acc: 0.2983, Train Acc Top5: 0.9928, Test Acc Top5: 0.6354
Epoch: 183, Train Acc: 0.8775, Test Acc: 0.3122, Train Acc Top5: 0.9964, Test Acc Top5: 0.6271
Epoch: 184, Train Acc: 0.8559, Test Acc: 0.2956, Train Acc Top5: 0.9856, Test Acc Top5: 0.6602
Epoch: 185, Train Acc: 0.8613, Test Acc: 0.2652, Train Acc Top5: 0.9964, Test Acc Top5: 0.6409
Epoch: 186, Train Acc: 0.8234, Test Acc: 0.3011, Train Acc Top5: 0.9946, Test Acc Top5: 0.6381
Epoch: 187, Train Acc: 0.8468, Test Acc: 0.3066, Train Acc Top5: 0.9892, Test Acc Top5: 0.6271
Epoch: 188, Train Acc: 0.8613, Test Acc: 0.2956, Train Acc Top5: 0.9928, Test Acc Top5: 0.6436
Epoch: 189, Train Acc: 0.8613, Test Acc: 0.2652, Train Acc Top5: 0.9874, Test Acc Top5: 0.6326
Epoch: 190, Train Acc: 0.8721, Test Acc: 0.2901, Train Acc Top5: 0.9964, Test Acc Top5: 0.6381
Epoch: 191, Train Acc: 0.8018, Test Acc: 0.2735, Train Acc Top5: 0.9820, Test Acc Top5: 0.6436
Epoch: 192, Train Acc: 0.8631, Test Acc: 0.2901, Train Acc Top5: 0.9910, Test Acc Top5: 0.6464
Epoch: 193, Train Acc: 0.8649, Test Acc: 0.2983, Train Acc Top5: 0.9928, Test Acc Top5: 0.6519
Epoch: 194, Train Acc: 0.8613, Test Acc: 0.2845, Train Acc Top5: 0.9874, Test Acc Top5: 0.6354
Epoch: 195, Train Acc: 0.8270, Test Acc: 0.3122, Train Acc Top5: 0.9874, Test Acc Top5: 0.6436
Epoch: 196, Train Acc: 0.8883, Test Acc: 0.2928, Train Acc Top5: 0.9946, Test Acc Top5: 0.6436
Epoch: 197, Train Acc: 0.8973, Test Acc: 0.3122, Train Acc Top5: 0.9946, Test Acc Top5: 0.6271
Epoch: 198, Train Acc: 0.8847, Test Acc: 0.3066, Train Acc Top5: 0.9856, Test Acc Top5: 0.6464
Epoch: 199, Train Acc: 0.8973, Test Acc: 0.2956, Train Acc Top5: 0.9928, Test Acc Top5: 0.6243
Epoch: 200, Train Acc: 0.8793, Test Acc: 0.3039, Train Acc Top5: 0.9982, Test Acc Top5: 0.6492
