Epoch: 001, Train Acc: 0.0595, Test Acc: 0.0470, Train Acc Top5: 0.3027, Test Acc Top5: 0.2541
Epoch: 051, Train Acc: 0.5495, Test Acc: 0.2569, Train Acc Top5: 0.8955, Test Acc Top5: 0.6436
Epoch: 052, Train Acc: 0.5351, Test Acc: 0.2680, Train Acc Top5: 0.8829, Test Acc Top5: 0.6298
Epoch: 053, Train Acc: 0.5495, Test Acc: 0.2845, Train Acc Top5: 0.8991, Test Acc Top5: 0.6906
Epoch: 054, Train Acc: 0.5658, Test Acc: 0.2707, Train Acc Top5: 0.8919, Test Acc Top5: 0.6271
Epoch: 055, Train Acc: 0.5081, Test Acc: 0.2652, Train Acc Top5: 0.8937, Test Acc Top5: 0.6519
Epoch: 056, Train Acc: 0.5514, Test Acc: 0.2707, Train Acc Top5: 0.8901, Test Acc Top5: 0.6354
Epoch: 057, Train Acc: 0.5838, Test Acc: 0.2431, Train Acc Top5: 0.8937, Test Acc Top5: 0.6547
Epoch: 058, Train Acc: 0.5477, Test Acc: 0.2735, Train Acc Top5: 0.8955, Test Acc Top5: 0.6547
Epoch: 059, Train Acc: 0.5856, Test Acc: 0.2873, Train Acc Top5: 0.9063, Test Acc Top5: 0.6630
Epoch: 060, Train Acc: 0.5766, Test Acc: 0.2680, Train Acc Top5: 0.9099, Test Acc Top5: 0.6464
Epoch: 061, Train Acc: 0.5856, Test Acc: 0.2569, Train Acc Top5: 0.9009, Test Acc Top5: 0.6354
Epoch: 062, Train Acc: 0.6072, Test Acc: 0.2707, Train Acc Top5: 0.9135, Test Acc Top5: 0.6685
Epoch: 063, Train Acc: 0.5694, Test Acc: 0.2735, Train Acc Top5: 0.9045, Test Acc Top5: 0.6657
Epoch: 064, Train Acc: 0.5802, Test Acc: 0.2569, Train Acc Top5: 0.9171, Test Acc Top5: 0.6630
Epoch: 065, Train Acc: 0.5676, Test Acc: 0.2597, Train Acc Top5: 0.8937, Test Acc Top5: 0.6436
Epoch: 066, Train Acc: 0.6072, Test Acc: 0.2790, Train Acc Top5: 0.9279, Test Acc Top5: 0.6657
Epoch: 067, Train Acc: 0.6288, Test Acc: 0.2928, Train Acc Top5: 0.9333, Test Acc Top5: 0.6685
Epoch: 068, Train Acc: 0.6432, Test Acc: 0.3039, Train Acc Top5: 0.9369, Test Acc Top5: 0.6602
Epoch: 069, Train Acc: 0.6180, Test Acc: 0.2735, Train Acc Top5: 0.9243, Test Acc Top5: 0.6575
Epoch: 070, Train Acc: 0.6288, Test Acc: 0.2901, Train Acc Top5: 0.9189, Test Acc Top5: 0.6381
Epoch: 071, Train Acc: 0.6324, Test Acc: 0.2735, Train Acc Top5: 0.9207, Test Acc Top5: 0.6685
Epoch: 072, Train Acc: 0.6523, Test Acc: 0.2762, Train Acc Top5: 0.9225, Test Acc Top5: 0.6409
Epoch: 073, Train Acc: 0.6324, Test Acc: 0.2624, Train Acc Top5: 0.9387, Test Acc Top5: 0.6657
Epoch: 074, Train Acc: 0.6306, Test Acc: 0.2845, Train Acc Top5: 0.9315, Test Acc Top5: 0.6271
Epoch: 075, Train Acc: 0.6306, Test Acc: 0.2818, Train Acc Top5: 0.9243, Test Acc Top5: 0.6602
Epoch: 076, Train Acc: 0.6090, Test Acc: 0.2597, Train Acc Top5: 0.9153, Test Acc Top5: 0.6630
Epoch: 077, Train Acc: 0.5910, Test Acc: 0.2707, Train Acc Top5: 0.9117, Test Acc Top5: 0.6602
Epoch: 078, Train Acc: 0.6144, Test Acc: 0.2873, Train Acc Top5: 0.9297, Test Acc Top5: 0.6354
Epoch: 079, Train Acc: 0.6577, Test Acc: 0.2983, Train Acc Top5: 0.9441, Test Acc Top5: 0.6685
Epoch: 080, Train Acc: 0.6486, Test Acc: 0.2514, Train Acc Top5: 0.9387, Test Acc Top5: 0.6492
Epoch: 081, Train Acc: 0.6450, Test Acc: 0.2652, Train Acc Top5: 0.9495, Test Acc Top5: 0.6575
Epoch: 082, Train Acc: 0.6793, Test Acc: 0.3066, Train Acc Top5: 0.9495, Test Acc Top5: 0.6768
Epoch: 083, Train Acc: 0.6685, Test Acc: 0.2956, Train Acc Top5: 0.9495, Test Acc Top5: 0.6685
Epoch: 084, Train Acc: 0.6541, Test Acc: 0.2818, Train Acc Top5: 0.9405, Test Acc Top5: 0.6575
Epoch: 085, Train Acc: 0.6793, Test Acc: 0.2901, Train Acc Top5: 0.9495, Test Acc Top5: 0.6961
Epoch: 086, Train Acc: 0.6865, Test Acc: 0.2459, Train Acc Top5: 0.9477, Test Acc Top5: 0.6823
Epoch: 087, Train Acc: 0.6613, Test Acc: 0.2652, Train Acc Top5: 0.9441, Test Acc Top5: 0.6519
Epoch: 088, Train Acc: 0.6505, Test Acc: 0.2514, Train Acc Top5: 0.9495, Test Acc Top5: 0.6685
Epoch: 089, Train Acc: 0.6739, Test Acc: 0.2624, Train Acc Top5: 0.9514, Test Acc Top5: 0.6575
Epoch: 090, Train Acc: 0.6757, Test Acc: 0.3039, Train Acc Top5: 0.9495, Test Acc Top5: 0.6630
Epoch: 091, Train Acc: 0.6955, Test Acc: 0.2790, Train Acc Top5: 0.9604, Test Acc Top5: 0.6602
Epoch: 092, Train Acc: 0.6865, Test Acc: 0.2983, Train Acc Top5: 0.9640, Test Acc Top5: 0.6823
Epoch: 093, Train Acc: 0.6811, Test Acc: 0.2901, Train Acc Top5: 0.9604, Test Acc Top5: 0.6409
Epoch: 094, Train Acc: 0.7225, Test Acc: 0.2928, Train Acc Top5: 0.9568, Test Acc Top5: 0.6575
Epoch: 095, Train Acc: 0.6937, Test Acc: 0.2901, Train Acc Top5: 0.9514, Test Acc Top5: 0.6713
Epoch: 096, Train Acc: 0.6991, Test Acc: 0.2762, Train Acc Top5: 0.9586, Test Acc Top5: 0.6602
Epoch: 097, Train Acc: 0.7207, Test Acc: 0.2928, Train Acc Top5: 0.9676, Test Acc Top5: 0.6519
Epoch: 098, Train Acc: 0.7243, Test Acc: 0.2707, Train Acc Top5: 0.9640, Test Acc Top5: 0.6492
Epoch: 099, Train Acc: 0.7405, Test Acc: 0.2790, Train Acc Top5: 0.9622, Test Acc Top5: 0.6519
Epoch: 100, Train Acc: 0.7045, Test Acc: 0.2873, Train Acc Top5: 0.9586, Test Acc Top5: 0.6464
Epoch: 101, Train Acc: 0.7315, Test Acc: 0.2956, Train Acc Top5: 0.9676, Test Acc Top5: 0.6409
Epoch: 102, Train Acc: 0.7694, Test Acc: 0.3149, Train Acc Top5: 0.9766, Test Acc Top5: 0.6492
Epoch: 103, Train Acc: 0.7153, Test Acc: 0.2790, Train Acc Top5: 0.9730, Test Acc Top5: 0.6575
Epoch: 104, Train Acc: 0.6919, Test Acc: 0.2735, Train Acc Top5: 0.9514, Test Acc Top5: 0.6133
Epoch: 105, Train Acc: 0.7279, Test Acc: 0.2818, Train Acc Top5: 0.9658, Test Acc Top5: 0.6464
Epoch: 106, Train Acc: 0.7135, Test Acc: 0.2956, Train Acc Top5: 0.9550, Test Acc Top5: 0.6492
Epoch: 107, Train Acc: 0.7514, Test Acc: 0.2818, Train Acc Top5: 0.9676, Test Acc Top5: 0.6602
Epoch: 108, Train Acc: 0.7459, Test Acc: 0.2845, Train Acc Top5: 0.9694, Test Acc Top5: 0.6492
Epoch: 109, Train Acc: 0.7315, Test Acc: 0.2901, Train Acc Top5: 0.9694, Test Acc Top5: 0.6271
Epoch: 110, Train Acc: 0.7333, Test Acc: 0.2956, Train Acc Top5: 0.9640, Test Acc Top5: 0.6547
Epoch: 111, Train Acc: 0.7532, Test Acc: 0.3066, Train Acc Top5: 0.9676, Test Acc Top5: 0.6575
Epoch: 112, Train Acc: 0.7550, Test Acc: 0.2928, Train Acc Top5: 0.9586, Test Acc Top5: 0.6464
Epoch: 113, Train Acc: 0.7405, Test Acc: 0.2790, Train Acc Top5: 0.9532, Test Acc Top5: 0.6823
Epoch: 114, Train Acc: 0.7387, Test Acc: 0.3011, Train Acc Top5: 0.9604, Test Acc Top5: 0.6464
Epoch: 115, Train Acc: 0.7604, Test Acc: 0.2956, Train Acc Top5: 0.9748, Test Acc Top5: 0.6519
Epoch: 116, Train Acc: 0.7550, Test Acc: 0.3177, Train Acc Top5: 0.9730, Test Acc Top5: 0.6409
Epoch: 117, Train Acc: 0.7514, Test Acc: 0.2928, Train Acc Top5: 0.9676, Test Acc Top5: 0.6354
Epoch: 118, Train Acc: 0.7081, Test Acc: 0.2762, Train Acc Top5: 0.9658, Test Acc Top5: 0.6547
Epoch: 119, Train Acc: 0.7495, Test Acc: 0.3039, Train Acc Top5: 0.9730, Test Acc Top5: 0.6298
Epoch: 120, Train Acc: 0.7712, Test Acc: 0.3039, Train Acc Top5: 0.9730, Test Acc Top5: 0.6768
Epoch: 121, Train Acc: 0.7640, Test Acc: 0.2762, Train Acc Top5: 0.9748, Test Acc Top5: 0.6602
Epoch: 122, Train Acc: 0.7514, Test Acc: 0.2901, Train Acc Top5: 0.9550, Test Acc Top5: 0.6547
Epoch: 123, Train Acc: 0.7928, Test Acc: 0.2928, Train Acc Top5: 0.9712, Test Acc Top5: 0.6657
Epoch: 124, Train Acc: 0.8000, Test Acc: 0.2790, Train Acc Top5: 0.9676, Test Acc Top5: 0.6519
Epoch: 125, Train Acc: 0.7712, Test Acc: 0.3094, Train Acc Top5: 0.9730, Test Acc Top5: 0.6630
Epoch: 126, Train Acc: 0.7586, Test Acc: 0.2597, Train Acc Top5: 0.9658, Test Acc Top5: 0.6547
Epoch: 127, Train Acc: 0.7730, Test Acc: 0.2901, Train Acc Top5: 0.9622, Test Acc Top5: 0.6602
Epoch: 128, Train Acc: 0.6955, Test Acc: 0.2762, Train Acc Top5: 0.9459, Test Acc Top5: 0.6271
Epoch: 129, Train Acc: 0.7694, Test Acc: 0.2762, Train Acc Top5: 0.9640, Test Acc Top5: 0.6630
Epoch: 130, Train Acc: 0.7766, Test Acc: 0.2983, Train Acc Top5: 0.9730, Test Acc Top5: 0.6657
Epoch: 131, Train Acc: 0.7982, Test Acc: 0.2956, Train Acc Top5: 0.9784, Test Acc Top5: 0.6575
Epoch: 132, Train Acc: 0.8252, Test Acc: 0.2762, Train Acc Top5: 0.9748, Test Acc Top5: 0.6298
Epoch: 133, Train Acc: 0.7820, Test Acc: 0.2845, Train Acc Top5: 0.9712, Test Acc Top5: 0.6354
Epoch: 134, Train Acc: 0.8090, Test Acc: 0.3122, Train Acc Top5: 0.9766, Test Acc Top5: 0.6492
Epoch: 135, Train Acc: 0.8270, Test Acc: 0.2983, Train Acc Top5: 0.9748, Test Acc Top5: 0.6547
Epoch: 136, Train Acc: 0.8288, Test Acc: 0.2901, Train Acc Top5: 0.9802, Test Acc Top5: 0.6657
Epoch: 137, Train Acc: 0.8198, Test Acc: 0.3177, Train Acc Top5: 0.9820, Test Acc Top5: 0.6685
Epoch: 138, Train Acc: 0.7586, Test Acc: 0.2818, Train Acc Top5: 0.9748, Test Acc Top5: 0.6575
Epoch: 139, Train Acc: 0.7874, Test Acc: 0.2983, Train Acc Top5: 0.9730, Test Acc Top5: 0.6519
Epoch: 140, Train Acc: 0.8054, Test Acc: 0.2928, Train Acc Top5: 0.9748, Test Acc Top5: 0.6519
Epoch: 141, Train Acc: 0.8126, Test Acc: 0.2983, Train Acc Top5: 0.9874, Test Acc Top5: 0.6575
Epoch: 142, Train Acc: 0.8180, Test Acc: 0.2790, Train Acc Top5: 0.9766, Test Acc Top5: 0.6547
Epoch: 143, Train Acc: 0.8216, Test Acc: 0.3149, Train Acc Top5: 0.9748, Test Acc Top5: 0.6409
Epoch: 144, Train Acc: 0.8198, Test Acc: 0.3204, Train Acc Top5: 0.9766, Test Acc Top5: 0.6602
Epoch: 145, Train Acc: 0.8306, Test Acc: 0.3011, Train Acc Top5: 0.9784, Test Acc Top5: 0.6354
Epoch: 146, Train Acc: 0.8378, Test Acc: 0.2818, Train Acc Top5: 0.9766, Test Acc Top5: 0.6547
Epoch: 147, Train Acc: 0.8162, Test Acc: 0.2983, Train Acc Top5: 0.9802, Test Acc Top5: 0.6464
Epoch: 148, Train Acc: 0.8108, Test Acc: 0.3204, Train Acc Top5: 0.9730, Test Acc Top5: 0.6630
Epoch: 149, Train Acc: 0.8090, Test Acc: 0.2762, Train Acc Top5: 0.9748, Test Acc Top5: 0.6298
Epoch: 150, Train Acc: 0.8234, Test Acc: 0.2983, Train Acc Top5: 0.9820, Test Acc Top5: 0.6657
Epoch: 151, Train Acc: 0.8162, Test Acc: 0.2790, Train Acc Top5: 0.9802, Test Acc Top5: 0.6630
Epoch: 152, Train Acc: 0.8396, Test Acc: 0.2901, Train Acc Top5: 0.9820, Test Acc Top5: 0.6657
Epoch: 153, Train Acc: 0.8216, Test Acc: 0.3287, Train Acc Top5: 0.9802, Test Acc Top5: 0.6575
Epoch: 154, Train Acc: 0.8288, Test Acc: 0.2928, Train Acc Top5: 0.9802, Test Acc Top5: 0.6381
Epoch: 155, Train Acc: 0.8288, Test Acc: 0.3094, Train Acc Top5: 0.9766, Test Acc Top5: 0.6575
Epoch: 156, Train Acc: 0.8306, Test Acc: 0.3177, Train Acc Top5: 0.9802, Test Acc Top5: 0.6354
Epoch: 157, Train Acc: 0.8306, Test Acc: 0.3039, Train Acc Top5: 0.9784, Test Acc Top5: 0.6492
Epoch: 158, Train Acc: 0.8685, Test Acc: 0.2873, Train Acc Top5: 0.9856, Test Acc Top5: 0.6519
Epoch: 159, Train Acc: 0.8559, Test Acc: 0.2928, Train Acc Top5: 0.9856, Test Acc Top5: 0.6685
Epoch: 160, Train Acc: 0.8523, Test Acc: 0.3094, Train Acc Top5: 0.9838, Test Acc Top5: 0.6519
Epoch: 161, Train Acc: 0.8486, Test Acc: 0.2983, Train Acc Top5: 0.9856, Test Acc Top5: 0.6630
Epoch: 162, Train Acc: 0.8505, Test Acc: 0.3011, Train Acc Top5: 0.9892, Test Acc Top5: 0.6575
Epoch: 163, Train Acc: 0.8270, Test Acc: 0.3149, Train Acc Top5: 0.9748, Test Acc Top5: 0.6575
Epoch: 164, Train Acc: 0.8523, Test Acc: 0.3039, Train Acc Top5: 0.9838, Test Acc Top5: 0.6602
Epoch: 165, Train Acc: 0.8270, Test Acc: 0.3011, Train Acc Top5: 0.9856, Test Acc Top5: 0.6519
Epoch: 166, Train Acc: 0.8306, Test Acc: 0.2845, Train Acc Top5: 0.9802, Test Acc Top5: 0.6409
Epoch: 167, Train Acc: 0.8613, Test Acc: 0.2956, Train Acc Top5: 0.9856, Test Acc Top5: 0.6492
Epoch: 168, Train Acc: 0.8306, Test Acc: 0.3122, Train Acc Top5: 0.9874, Test Acc Top5: 0.6464
Epoch: 169, Train Acc: 0.8468, Test Acc: 0.2845, Train Acc Top5: 0.9838, Test Acc Top5: 0.6630
Epoch: 170, Train Acc: 0.8559, Test Acc: 0.3039, Train Acc Top5: 0.9892, Test Acc Top5: 0.6685
Epoch: 171, Train Acc: 0.8414, Test Acc: 0.2901, Train Acc Top5: 0.9838, Test Acc Top5: 0.6575
Epoch: 172, Train Acc: 0.8432, Test Acc: 0.3039, Train Acc Top5: 0.9820, Test Acc Top5: 0.6602
Epoch: 173, Train Acc: 0.8468, Test Acc: 0.2983, Train Acc Top5: 0.9874, Test Acc Top5: 0.6547
Epoch: 174, Train Acc: 0.8432, Test Acc: 0.3149, Train Acc Top5: 0.9892, Test Acc Top5: 0.6547
Epoch: 175, Train Acc: 0.8595, Test Acc: 0.2873, Train Acc Top5: 0.9856, Test Acc Top5: 0.6519
Epoch: 176, Train Acc: 0.8505, Test Acc: 0.2928, Train Acc Top5: 0.9910, Test Acc Top5: 0.6823
Epoch: 177, Train Acc: 0.8757, Test Acc: 0.2818, Train Acc Top5: 0.9856, Test Acc Top5: 0.6602
Epoch: 178, Train Acc: 0.8775, Test Acc: 0.2983, Train Acc Top5: 0.9874, Test Acc Top5: 0.6602
Epoch: 179, Train Acc: 0.8793, Test Acc: 0.2845, Train Acc Top5: 0.9856, Test Acc Top5: 0.6740
Epoch: 180, Train Acc: 0.8721, Test Acc: 0.2928, Train Acc Top5: 0.9910, Test Acc Top5: 0.6575
Epoch: 181, Train Acc: 0.8450, Test Acc: 0.2901, Train Acc Top5: 0.9856, Test Acc Top5: 0.6575
Epoch: 182, Train Acc: 0.8559, Test Acc: 0.2735, Train Acc Top5: 0.9892, Test Acc Top5: 0.6519
Epoch: 183, Train Acc: 0.8811, Test Acc: 0.3149, Train Acc Top5: 0.9928, Test Acc Top5: 0.6713
Epoch: 184, Train Acc: 0.8649, Test Acc: 0.2983, Train Acc Top5: 0.9874, Test Acc Top5: 0.6519
Epoch: 185, Train Acc: 0.8649, Test Acc: 0.2818, Train Acc Top5: 0.9874, Test Acc Top5: 0.6602
Epoch: 186, Train Acc: 0.8721, Test Acc: 0.2845, Train Acc Top5: 0.9910, Test Acc Top5: 0.6657
Epoch: 187, Train Acc: 0.8631, Test Acc: 0.2707, Train Acc Top5: 0.9838, Test Acc Top5: 0.6575
Epoch: 188, Train Acc: 0.8486, Test Acc: 0.3149, Train Acc Top5: 0.9856, Test Acc Top5: 0.6381
Epoch: 189, Train Acc: 0.8775, Test Acc: 0.3149, Train Acc Top5: 0.9892, Test Acc Top5: 0.6575
Epoch: 190, Train Acc: 0.8432, Test Acc: 0.2873, Train Acc Top5: 0.9928, Test Acc Top5: 0.6575
Epoch: 191, Train Acc: 0.8667, Test Acc: 0.2901, Train Acc Top5: 0.9856, Test Acc Top5: 0.6602
Epoch: 192, Train Acc: 0.8559, Test Acc: 0.2818, Train Acc Top5: 0.9892, Test Acc Top5: 0.6326
Epoch: 193, Train Acc: 0.8505, Test Acc: 0.2762, Train Acc Top5: 0.9892, Test Acc Top5: 0.6464
Epoch: 194, Train Acc: 0.8739, Test Acc: 0.3122, Train Acc Top5: 0.9874, Test Acc Top5: 0.6436
Epoch: 195, Train Acc: 0.8739, Test Acc: 0.2983, Train Acc Top5: 0.9856, Test Acc Top5: 0.6657
Epoch: 196, Train Acc: 0.8883, Test Acc: 0.3204, Train Acc Top5: 0.9928, Test Acc Top5: 0.6519
Epoch: 197, Train Acc: 0.8811, Test Acc: 0.2983, Train Acc Top5: 0.9910, Test Acc Top5: 0.6464
Epoch: 198, Train Acc: 0.8811, Test Acc: 0.2928, Train Acc Top5: 0.9946, Test Acc Top5: 0.6602
Epoch: 199, Train Acc: 0.8631, Test Acc: 0.2845, Train Acc Top5: 0.9928, Test Acc Top5: 0.6575
Epoch: 200, Train Acc: 0.8631, Test Acc: 0.3039, Train Acc Top5: 0.9874, Test Acc Top5: 0.6519
