Epoch: 001, Train Acc: 0.1009, Test Acc: 0.1188, Train Acc Top5: 0.4126, Test Acc Top5: 0.3923
Epoch: 041, Train Acc: 0.5712, Test Acc: 0.3619, Train Acc Top5: 0.9405, Test Acc Top5: 0.7845
Epoch: 042, Train Acc: 0.5676, Test Acc: 0.3785, Train Acc Top5: 0.9441, Test Acc Top5: 0.7818
Epoch: 043, Train Acc: 0.6126, Test Acc: 0.3840, Train Acc Top5: 0.9387, Test Acc Top5: 0.8149
Epoch: 044, Train Acc: 0.5495, Test Acc: 0.3785, Train Acc Top5: 0.9315, Test Acc Top5: 0.7928
Epoch: 045, Train Acc: 0.6342, Test Acc: 0.3702, Train Acc Top5: 0.9405, Test Acc Top5: 0.7790
Epoch: 046, Train Acc: 0.5477, Test Acc: 0.3646, Train Acc Top5: 0.9279, Test Acc Top5: 0.7707
Epoch: 047, Train Acc: 0.6198, Test Acc: 0.3840, Train Acc Top5: 0.9459, Test Acc Top5: 0.8011
Epoch: 048, Train Acc: 0.6000, Test Acc: 0.3867, Train Acc Top5: 0.9423, Test Acc Top5: 0.8204
Epoch: 049, Train Acc: 0.6036, Test Acc: 0.3923, Train Acc Top5: 0.9640, Test Acc Top5: 0.7873
Epoch: 050, Train Acc: 0.6414, Test Acc: 0.3702, Train Acc Top5: 0.9550, Test Acc Top5: 0.7983
Epoch: 051, Train Acc: 0.6649, Test Acc: 0.4006, Train Acc Top5: 0.9640, Test Acc Top5: 0.8094
Epoch: 052, Train Acc: 0.6288, Test Acc: 0.4061, Train Acc Top5: 0.9622, Test Acc Top5: 0.8039
Epoch: 053, Train Acc: 0.6541, Test Acc: 0.3923, Train Acc Top5: 0.9658, Test Acc Top5: 0.8094
Epoch: 054, Train Acc: 0.6414, Test Acc: 0.4006, Train Acc Top5: 0.9622, Test Acc Top5: 0.8066
Epoch: 055, Train Acc: 0.6631, Test Acc: 0.3867, Train Acc Top5: 0.9676, Test Acc Top5: 0.8066
Epoch: 056, Train Acc: 0.6685, Test Acc: 0.4171, Train Acc Top5: 0.9586, Test Acc Top5: 0.7873
Epoch: 057, Train Acc: 0.6180, Test Acc: 0.3757, Train Acc Top5: 0.9441, Test Acc Top5: 0.8122
Epoch: 058, Train Acc: 0.6685, Test Acc: 0.4033, Train Acc Top5: 0.9694, Test Acc Top5: 0.8011
Epoch: 059, Train Acc: 0.6577, Test Acc: 0.3812, Train Acc Top5: 0.9658, Test Acc Top5: 0.7928
Epoch: 060, Train Acc: 0.6847, Test Acc: 0.4088, Train Acc Top5: 0.9730, Test Acc Top5: 0.8011
Epoch: 061, Train Acc: 0.7045, Test Acc: 0.4088, Train Acc Top5: 0.9730, Test Acc Top5: 0.7956
Epoch: 062, Train Acc: 0.7117, Test Acc: 0.4171, Train Acc Top5: 0.9712, Test Acc Top5: 0.8094
Epoch: 063, Train Acc: 0.6829, Test Acc: 0.3785, Train Acc Top5: 0.9658, Test Acc Top5: 0.7901
Epoch: 064, Train Acc: 0.6613, Test Acc: 0.3950, Train Acc Top5: 0.9748, Test Acc Top5: 0.8094
Epoch: 065, Train Acc: 0.6883, Test Acc: 0.3840, Train Acc Top5: 0.9784, Test Acc Top5: 0.7928
Epoch: 066, Train Acc: 0.6883, Test Acc: 0.3895, Train Acc Top5: 0.9730, Test Acc Top5: 0.7790
Epoch: 067, Train Acc: 0.7099, Test Acc: 0.4061, Train Acc Top5: 0.9748, Test Acc Top5: 0.7983
Epoch: 068, Train Acc: 0.6955, Test Acc: 0.4144, Train Acc Top5: 0.9784, Test Acc Top5: 0.7845
Epoch: 069, Train Acc: 0.7189, Test Acc: 0.3867, Train Acc Top5: 0.9730, Test Acc Top5: 0.8315
Epoch: 070, Train Acc: 0.6919, Test Acc: 0.4088, Train Acc Top5: 0.9802, Test Acc Top5: 0.7873
Epoch: 071, Train Acc: 0.7009, Test Acc: 0.4171, Train Acc Top5: 0.9730, Test Acc Top5: 0.8122
Epoch: 072, Train Acc: 0.7063, Test Acc: 0.3867, Train Acc Top5: 0.9766, Test Acc Top5: 0.7873
Epoch: 073, Train Acc: 0.6973, Test Acc: 0.3867, Train Acc Top5: 0.9640, Test Acc Top5: 0.7790
Epoch: 074, Train Acc: 0.7369, Test Acc: 0.4088, Train Acc Top5: 0.9802, Test Acc Top5: 0.7956
Epoch: 075, Train Acc: 0.7586, Test Acc: 0.4088, Train Acc Top5: 0.9838, Test Acc Top5: 0.8039
Epoch: 076, Train Acc: 0.7441, Test Acc: 0.4144, Train Acc Top5: 0.9766, Test Acc Top5: 0.8260
Epoch: 077, Train Acc: 0.7405, Test Acc: 0.4171, Train Acc Top5: 0.9838, Test Acc Top5: 0.7901
Epoch: 078, Train Acc: 0.7117, Test Acc: 0.4171, Train Acc Top5: 0.9802, Test Acc Top5: 0.7624
Epoch: 079, Train Acc: 0.6811, Test Acc: 0.3895, Train Acc Top5: 0.9658, Test Acc Top5: 0.7983
Epoch: 080, Train Acc: 0.7586, Test Acc: 0.4116, Train Acc Top5: 0.9784, Test Acc Top5: 0.8149
Epoch: 081, Train Acc: 0.7477, Test Acc: 0.3840, Train Acc Top5: 0.9856, Test Acc Top5: 0.8066
Epoch: 082, Train Acc: 0.7532, Test Acc: 0.4116, Train Acc Top5: 0.9820, Test Acc Top5: 0.7928
Epoch: 083, Train Acc: 0.7477, Test Acc: 0.4282, Train Acc Top5: 0.9838, Test Acc Top5: 0.7845
Epoch: 084, Train Acc: 0.7676, Test Acc: 0.3867, Train Acc Top5: 0.9838, Test Acc Top5: 0.8039
Epoch: 085, Train Acc: 0.7604, Test Acc: 0.4144, Train Acc Top5: 0.9766, Test Acc Top5: 0.8122
Epoch: 086, Train Acc: 0.7477, Test Acc: 0.4116, Train Acc Top5: 0.9874, Test Acc Top5: 0.8232
Epoch: 087, Train Acc: 0.7405, Test Acc: 0.4171, Train Acc Top5: 0.9856, Test Acc Top5: 0.7818
Epoch: 088, Train Acc: 0.7622, Test Acc: 0.4199, Train Acc Top5: 0.9928, Test Acc Top5: 0.7956
Epoch: 089, Train Acc: 0.7532, Test Acc: 0.4006, Train Acc Top5: 0.9874, Test Acc Top5: 0.8122
Epoch: 090, Train Acc: 0.7333, Test Acc: 0.4116, Train Acc Top5: 0.9892, Test Acc Top5: 0.7873
Epoch: 091, Train Acc: 0.7586, Test Acc: 0.4171, Train Acc Top5: 0.9820, Test Acc Top5: 0.7873
Epoch: 092, Train Acc: 0.7495, Test Acc: 0.4116, Train Acc Top5: 0.9892, Test Acc Top5: 0.8122
Epoch: 093, Train Acc: 0.7856, Test Acc: 0.4199, Train Acc Top5: 0.9946, Test Acc Top5: 0.7956
Epoch: 094, Train Acc: 0.8000, Test Acc: 0.4392, Train Acc Top5: 0.9910, Test Acc Top5: 0.8232
Epoch: 095, Train Acc: 0.7856, Test Acc: 0.4337, Train Acc Top5: 0.9892, Test Acc Top5: 0.7983
Epoch: 096, Train Acc: 0.8036, Test Acc: 0.4227, Train Acc Top5: 0.9892, Test Acc Top5: 0.8011
Epoch: 097, Train Acc: 0.7964, Test Acc: 0.4116, Train Acc Top5: 0.9856, Test Acc Top5: 0.7928
Epoch: 098, Train Acc: 0.8000, Test Acc: 0.4116, Train Acc Top5: 0.9892, Test Acc Top5: 0.8260
Epoch: 099, Train Acc: 0.8072, Test Acc: 0.4337, Train Acc Top5: 0.9910, Test Acc Top5: 0.7983
Epoch: 100, Train Acc: 0.8144, Test Acc: 0.4309, Train Acc Top5: 0.9856, Test Acc Top5: 0.7983
Epoch: 101, Train Acc: 0.7712, Test Acc: 0.4144, Train Acc Top5: 0.9874, Test Acc Top5: 0.7735
Epoch: 102, Train Acc: 0.8090, Test Acc: 0.4254, Train Acc Top5: 0.9928, Test Acc Top5: 0.8177
Epoch: 103, Train Acc: 0.8144, Test Acc: 0.4254, Train Acc Top5: 0.9910, Test Acc Top5: 0.8260
Epoch: 104, Train Acc: 0.8018, Test Acc: 0.4199, Train Acc Top5: 0.9928, Test Acc Top5: 0.7928
Epoch: 105, Train Acc: 0.7982, Test Acc: 0.4254, Train Acc Top5: 0.9928, Test Acc Top5: 0.7762
Epoch: 106, Train Acc: 0.8018, Test Acc: 0.4254, Train Acc Top5: 0.9892, Test Acc Top5: 0.8149
Epoch: 107, Train Acc: 0.7910, Test Acc: 0.4282, Train Acc Top5: 0.9892, Test Acc Top5: 0.7956
Epoch: 108, Train Acc: 0.8198, Test Acc: 0.4420, Train Acc Top5: 0.9928, Test Acc Top5: 0.8149
Epoch: 109, Train Acc: 0.8126, Test Acc: 0.4088, Train Acc Top5: 0.9910, Test Acc Top5: 0.7818
Epoch: 110, Train Acc: 0.8288, Test Acc: 0.4171, Train Acc Top5: 0.9892, Test Acc Top5: 0.8039
Epoch: 111, Train Acc: 0.8162, Test Acc: 0.4254, Train Acc Top5: 0.9928, Test Acc Top5: 0.8011
Epoch: 112, Train Acc: 0.8324, Test Acc: 0.4254, Train Acc Top5: 0.9928, Test Acc Top5: 0.8122
Epoch: 113, Train Acc: 0.8378, Test Acc: 0.4033, Train Acc Top5: 0.9964, Test Acc Top5: 0.8094
Epoch: 114, Train Acc: 0.7910, Test Acc: 0.3757, Train Acc Top5: 0.9928, Test Acc Top5: 0.7873
Epoch: 115, Train Acc: 0.8234, Test Acc: 0.3950, Train Acc Top5: 0.9946, Test Acc Top5: 0.7901
Epoch: 116, Train Acc: 0.8216, Test Acc: 0.4282, Train Acc Top5: 0.9928, Test Acc Top5: 0.7956
Epoch: 117, Train Acc: 0.8198, Test Acc: 0.3895, Train Acc Top5: 0.9946, Test Acc Top5: 0.8039
Epoch: 118, Train Acc: 0.8396, Test Acc: 0.4033, Train Acc Top5: 0.9910, Test Acc Top5: 0.7928
Epoch: 119, Train Acc: 0.8288, Test Acc: 0.4227, Train Acc Top5: 0.9928, Test Acc Top5: 0.8066
Epoch: 120, Train Acc: 0.8324, Test Acc: 0.4033, Train Acc Top5: 0.9874, Test Acc Top5: 0.8094
Epoch: 121, Train Acc: 0.8144, Test Acc: 0.4144, Train Acc Top5: 0.9928, Test Acc Top5: 0.7818
Epoch: 122, Train Acc: 0.8378, Test Acc: 0.4088, Train Acc Top5: 0.9910, Test Acc Top5: 0.7956
Epoch: 123, Train Acc: 0.8865, Test Acc: 0.4061, Train Acc Top5: 0.9946, Test Acc Top5: 0.8039
Epoch: 124, Train Acc: 0.8306, Test Acc: 0.4282, Train Acc Top5: 0.9910, Test Acc Top5: 0.7956
Epoch: 125, Train Acc: 0.8342, Test Acc: 0.4171, Train Acc Top5: 0.9910, Test Acc Top5: 0.7762
Epoch: 126, Train Acc: 0.8468, Test Acc: 0.4116, Train Acc Top5: 0.9892, Test Acc Top5: 0.8094
Epoch: 127, Train Acc: 0.8523, Test Acc: 0.4282, Train Acc Top5: 0.9964, Test Acc Top5: 0.8011
Epoch: 128, Train Acc: 0.8252, Test Acc: 0.3950, Train Acc Top5: 0.9928, Test Acc Top5: 0.7928
Epoch: 129, Train Acc: 0.8468, Test Acc: 0.4337, Train Acc Top5: 0.9928, Test Acc Top5: 0.7956
Epoch: 130, Train Acc: 0.8559, Test Acc: 0.4144, Train Acc Top5: 0.9982, Test Acc Top5: 0.7928
Epoch: 131, Train Acc: 0.8450, Test Acc: 0.4144, Train Acc Top5: 0.9982, Test Acc Top5: 0.7845
Epoch: 132, Train Acc: 0.8306, Test Acc: 0.4006, Train Acc Top5: 0.9874, Test Acc Top5: 0.8039
Epoch: 133, Train Acc: 0.8775, Test Acc: 0.4282, Train Acc Top5: 0.9946, Test Acc Top5: 0.7956
Epoch: 134, Train Acc: 0.8595, Test Acc: 0.4337, Train Acc Top5: 0.9982, Test Acc Top5: 0.7762
Epoch: 135, Train Acc: 0.8739, Test Acc: 0.4282, Train Acc Top5: 0.9928, Test Acc Top5: 0.8011
Epoch: 136, Train Acc: 0.8703, Test Acc: 0.4116, Train Acc Top5: 0.9982, Test Acc Top5: 0.7956
Epoch: 137, Train Acc: 0.8432, Test Acc: 0.4033, Train Acc Top5: 0.9946, Test Acc Top5: 0.7901
Epoch: 138, Train Acc: 0.8811, Test Acc: 0.4227, Train Acc Top5: 0.9982, Test Acc Top5: 0.7790
Epoch: 139, Train Acc: 0.8468, Test Acc: 0.4061, Train Acc Top5: 0.9946, Test Acc Top5: 0.7845
Epoch: 140, Train Acc: 0.8739, Test Acc: 0.4227, Train Acc Top5: 0.9946, Test Acc Top5: 0.8011
Epoch: 141, Train Acc: 0.8919, Test Acc: 0.4199, Train Acc Top5: 0.9946, Test Acc Top5: 0.8011
Epoch: 142, Train Acc: 0.8721, Test Acc: 0.4282, Train Acc Top5: 0.9982, Test Acc Top5: 0.7873
Epoch: 143, Train Acc: 0.8450, Test Acc: 0.3978, Train Acc Top5: 0.9946, Test Acc Top5: 0.7707
Epoch: 144, Train Acc: 0.8595, Test Acc: 0.4116, Train Acc Top5: 0.9910, Test Acc Top5: 0.7901
Epoch: 145, Train Acc: 0.8739, Test Acc: 0.4088, Train Acc Top5: 0.9946, Test Acc Top5: 0.7928
Epoch: 146, Train Acc: 0.8703, Test Acc: 0.4144, Train Acc Top5: 0.9928, Test Acc Top5: 0.7901
Epoch: 147, Train Acc: 0.8631, Test Acc: 0.4254, Train Acc Top5: 0.9946, Test Acc Top5: 0.7818
Epoch: 148, Train Acc: 0.8631, Test Acc: 0.3978, Train Acc Top5: 0.9982, Test Acc Top5: 0.7873
Epoch: 149, Train Acc: 0.8559, Test Acc: 0.4392, Train Acc Top5: 0.9910, Test Acc Top5: 0.8149
Epoch: 150, Train Acc: 0.8649, Test Acc: 0.4088, Train Acc Top5: 0.9946, Test Acc Top5: 0.7928
Epoch: 151, Train Acc: 0.8775, Test Acc: 0.4227, Train Acc Top5: 0.9982, Test Acc Top5: 0.7790
Epoch: 152, Train Acc: 0.8667, Test Acc: 0.4061, Train Acc Top5: 0.9964, Test Acc Top5: 0.7735
Epoch: 153, Train Acc: 0.8811, Test Acc: 0.4365, Train Acc Top5: 1.0000, Test Acc Top5: 0.7983
Epoch: 154, Train Acc: 0.8505, Test Acc: 0.3978, Train Acc Top5: 0.9982, Test Acc Top5: 0.7790
Epoch: 155, Train Acc: 0.8631, Test Acc: 0.4116, Train Acc Top5: 0.9964, Test Acc Top5: 0.7818
Epoch: 156, Train Acc: 0.8793, Test Acc: 0.4227, Train Acc Top5: 0.9982, Test Acc Top5: 0.8066
Epoch: 157, Train Acc: 0.8919, Test Acc: 0.3978, Train Acc Top5: 0.9964, Test Acc Top5: 0.8039
Epoch: 158, Train Acc: 0.8414, Test Acc: 0.4144, Train Acc Top5: 0.9946, Test Acc Top5: 0.7901
Epoch: 159, Train Acc: 0.8703, Test Acc: 0.4061, Train Acc Top5: 0.9982, Test Acc Top5: 0.7818
Epoch: 160, Train Acc: 0.8739, Test Acc: 0.4033, Train Acc Top5: 0.9946, Test Acc Top5: 0.8011
Epoch: 161, Train Acc: 0.8937, Test Acc: 0.4420, Train Acc Top5: 0.9946, Test Acc Top5: 0.7845
Epoch: 162, Train Acc: 0.8883, Test Acc: 0.4282, Train Acc Top5: 0.9946, Test Acc Top5: 0.7956
Epoch: 163, Train Acc: 0.8793, Test Acc: 0.4088, Train Acc Top5: 0.9946, Test Acc Top5: 0.7680
Epoch: 164, Train Acc: 0.8883, Test Acc: 0.4116, Train Acc Top5: 0.9982, Test Acc Top5: 0.7983
Epoch: 165, Train Acc: 0.8865, Test Acc: 0.4227, Train Acc Top5: 0.9928, Test Acc Top5: 0.8039
Epoch: 166, Train Acc: 0.8631, Test Acc: 0.3867, Train Acc Top5: 0.9964, Test Acc Top5: 0.7956
Epoch: 167, Train Acc: 0.8847, Test Acc: 0.4006, Train Acc Top5: 0.9964, Test Acc Top5: 0.7901
Epoch: 168, Train Acc: 0.8649, Test Acc: 0.4171, Train Acc Top5: 0.9982, Test Acc Top5: 0.7956
Epoch: 169, Train Acc: 0.8703, Test Acc: 0.4116, Train Acc Top5: 0.9982, Test Acc Top5: 0.7652
Epoch: 170, Train Acc: 0.9135, Test Acc: 0.4199, Train Acc Top5: 0.9982, Test Acc Top5: 0.7873
Epoch: 171, Train Acc: 0.8847, Test Acc: 0.4144, Train Acc Top5: 0.9964, Test Acc Top5: 0.7762
Epoch: 172, Train Acc: 0.9171, Test Acc: 0.4033, Train Acc Top5: 0.9964, Test Acc Top5: 0.7818
Epoch: 173, Train Acc: 0.9315, Test Acc: 0.4309, Train Acc Top5: 0.9982, Test Acc Top5: 0.7790
Epoch: 174, Train Acc: 0.9135, Test Acc: 0.4171, Train Acc Top5: 1.0000, Test Acc Top5: 0.7707
Epoch: 175, Train Acc: 0.9225, Test Acc: 0.4282, Train Acc Top5: 1.0000, Test Acc Top5: 0.8011
Epoch: 176, Train Acc: 0.9207, Test Acc: 0.4309, Train Acc Top5: 0.9982, Test Acc Top5: 0.8039
Epoch: 177, Train Acc: 0.8937, Test Acc: 0.4088, Train Acc Top5: 1.0000, Test Acc Top5: 0.7790
Epoch: 178, Train Acc: 0.8847, Test Acc: 0.3867, Train Acc Top5: 0.9982, Test Acc Top5: 0.7597
Epoch: 179, Train Acc: 0.9135, Test Acc: 0.4227, Train Acc Top5: 0.9982, Test Acc Top5: 0.7873
Epoch: 180, Train Acc: 0.9063, Test Acc: 0.4254, Train Acc Top5: 0.9946, Test Acc Top5: 0.7762
Epoch: 181, Train Acc: 0.9027, Test Acc: 0.4006, Train Acc Top5: 0.9928, Test Acc Top5: 0.7845
Epoch: 182, Train Acc: 0.9045, Test Acc: 0.4171, Train Acc Top5: 0.9964, Test Acc Top5: 0.7790
Epoch: 183, Train Acc: 0.8829, Test Acc: 0.3812, Train Acc Top5: 1.0000, Test Acc Top5: 0.7680
Epoch: 184, Train Acc: 0.9243, Test Acc: 0.4144, Train Acc Top5: 1.0000, Test Acc Top5: 0.7901
Epoch: 185, Train Acc: 0.9117, Test Acc: 0.4199, Train Acc Top5: 0.9946, Test Acc Top5: 0.7680
Epoch: 186, Train Acc: 0.8865, Test Acc: 0.3923, Train Acc Top5: 1.0000, Test Acc Top5: 0.7790
Epoch: 187, Train Acc: 0.8919, Test Acc: 0.4144, Train Acc Top5: 1.0000, Test Acc Top5: 0.7569
Epoch: 188, Train Acc: 0.9135, Test Acc: 0.4171, Train Acc Top5: 0.9982, Test Acc Top5: 0.7762
Epoch: 189, Train Acc: 0.8793, Test Acc: 0.4254, Train Acc Top5: 0.9982, Test Acc Top5: 0.7624
Epoch: 190, Train Acc: 0.9027, Test Acc: 0.4088, Train Acc Top5: 0.9982, Test Acc Top5: 0.7983
Epoch: 191, Train Acc: 0.9045, Test Acc: 0.4254, Train Acc Top5: 0.9982, Test Acc Top5: 0.7707
Epoch: 192, Train Acc: 0.9099, Test Acc: 0.4033, Train Acc Top5: 0.9982, Test Acc Top5: 0.7680
Epoch: 193, Train Acc: 0.9063, Test Acc: 0.4144, Train Acc Top5: 0.9982, Test Acc Top5: 0.7707
Epoch: 194, Train Acc: 0.9207, Test Acc: 0.4033, Train Acc Top5: 0.9964, Test Acc Top5: 0.7652
Epoch: 195, Train Acc: 0.9171, Test Acc: 0.4088, Train Acc Top5: 0.9946, Test Acc Top5: 0.7735
Epoch: 196, Train Acc: 0.9045, Test Acc: 0.4144, Train Acc Top5: 0.9982, Test Acc Top5: 0.7790
Epoch: 197, Train Acc: 0.9243, Test Acc: 0.4088, Train Acc Top5: 0.9964, Test Acc Top5: 0.7680
Epoch: 198, Train Acc: 0.9297, Test Acc: 0.3950, Train Acc Top5: 0.9928, Test Acc Top5: 0.7514
Epoch: 199, Train Acc: 0.9135, Test Acc: 0.4061, Train Acc Top5: 1.0000, Test Acc Top5: 0.7735
Epoch: 200, Train Acc: 0.9225, Test Acc: 0.3950, Train Acc Top5: 0.9982, Test Acc Top5: 0.7569
